Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
MGM Resorts International,Consumer Cyclical,"Gambling, Resorts & Casinos",US,MGM,74.0,74.0,67.0,32.0,49.0,50.0,57.0,74.0,71.0,91.0,7.0,55.0,25.0,77.0,80.0,34.0,35.0
"AptarGroup, Inc.",Healthcare,Medical - Instruments & Supplies,US,ATR,58.0,58.0,71.0,67.0,33.0,64.0,83.0,59.0,72.0,31.0,57.0,84.0,37.0,42.0,48.0,50.0,60.0
Bio-Techne Corporation,Healthcare,Biotechnology,US,TECH,57.0,57.0,33.0,37.0,60.0,69.0,27.0,29.0,47.0,81.0,59.0,57.0,64.0,42.0,50.0,49.0,61.0
"MasTec, Inc.",Industrials,Engineering & Construction,US,MTZ,83.0,83.0,48.0,81.0,26.0,76.0,99.0,83.0,23.0,40.0,81.0,54.0,95.0,25.0,17.0,60.0,83.0
"Assurant, Inc. 5.25% Subordinat",Financial Services,Insurance - Diversified,US,AIZN,82.0,82.0,25.0,96.0,26.0,55.0,78.0,82.0,36.0,29.0,43.0,90.0,67.0,95.0,16.0,21.0,15.0
Paylocity Holding Corporation,Technology,Software - Application,US,PCTY,67.0,67.0,54.0,20.0,87.0,60.0,32.0,81.0,69.0,59.0,45.0,67.0,81.0,86.0,94.0,79.0,64.0
Talen Energy Corporation,Utilities,Independent Power Producers,US,TLN,95.0,95.0,95.0,10.0,51.0,62.0,17.0,95.0,53.0,49.0,47.0,,,,,,
"Rocket Lab USA, Inc.",Industrials,Aerospace & Defense,US,RKLB,49.0,49.0,9.0,3.0,85.0,18.0,3.0,50.0,25.0,11.0,29.0,42.0,,,,,
"Procore Technologies, Inc.",Technology,Software - Application,US,PCOR,97.0,97.0,27.0,32.0,82.0,60.0,94.0,97.0,20.0,80.0,96.0,85.0,60.0,42.0,,,
IGM Financial Inc.,Financial Services,Asset Management,CA,IGM.TO,54.0,54.0,49.0,81.0,40.0,46.0,34.0,55.0,38.0,68.0,52.0,35.0,64.0,33.0,65.0,30.0,54.0
Instacart (Maplebear Inc.),Consumer Cyclical,Specialty Retail,US,CART,85.0,85.0,30.0,80.0,34.0,83.0,25.0,85.0,94.0,14.0,83.0,42.0,,,,,
Saputo Inc.,Consumer Defensive,Packaged Foods,CA,SAP.TO,56.0,56.0,34.0,21.0,59.0,85.0,24.0,72.0,30.0,55.0,62.0,59.0,24.0,69.0,57.0,63.0,52.0
"TKO Group Holdings, Inc.",Communication Services,Entertainment,US,TKO,37.0,37.0,47.0,89.0,27.0,90.0,23.0,39.0,63.0,67.0,92.0,21.0,87.0,84.0,61.0,43.0,
"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,US,NLY,15.0,15.0,3.0,16.0,95.0,16.0,75.0,15.0,84.0,96.0,89.0,7.0,14.0,48.0,96.0,6.0,93.0
Alamos Gold Inc.,Basic Materials,Gold,CA,AGI.TO,75.0,75.0,34.0,71.0,56.0,55.0,31.0,75.0,41.0,47.0,74.0,70.0,72.0,66.0,90.0,85.0,15.0
"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,US,ACI,37.0,37.0,20.0,42.0,89.0,32.0,23.0,31.0,45.0,85.0,59.0,85.0,18.0,88.0,98.0,3.0,81.0
"AAON, Inc.",Industrials,Construction,US,AAON,89.0,89.0,77.0,18.0,83.0,55.0,34.0,89.0,54.0,26.0,70.0,86.0,36.0,33.0,66.0,48.0,44.0
"Vaxcyte, Inc.",Healthcare,Biotechnology,US,PCVX,11.0,11.0,69.0,54.0,50.0,10.0,50.0,12.0,28.0,11.0,51.0,15.0,0.0,42.0,,,
CubeSmart,Real Estate,REIT - Industrial,US,CUBE,46.0,46.0,33.0,48.0,65.0,38.0,48.0,47.0,72.0,68.0,54.0,59.0,51.0,58.0,67.0,70.0,65.0
Hamilton Lane Incorporated,Financial Services,Asset Management,US,HLNE,18.0,18.0,58.0,90.0,90.0,8.0,64.0,67.0,45.0,79.0,53.0,65.0,63.0,25.0,77.0,61.0,46.0
Lundin Mining Corporation,Basic Materials,Copper,CA,LUN.TO,56.0,56.0,17.0,72.0,55.0,48.0,72.0,57.0,28.0,89.0,50.0,68.0,17.0,91.0,16.0,95.0,70.0
"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,US,LW,47.0,47.0,48.0,97.0,26.0,19.0,30.0,81.0,36.0,47.0,35.0,79.0,54.0,63.0,56.0,36.0,73.0
Generac Holdings Inc.,Industrials,Industrial - Machinery,US,GNRC,98.0,98.0,86.0,27.0,30.0,84.0,75.0,97.0,15.0,40.0,79.0,72.0,36.0,50.0,74.0,25.0,44.0
"Tetra Tech, Inc.",Industrials,Engineering & Construction,US,TTEK,40.0,40.0,29.0,60.0,98.0,14.0,38.0,52.0,61.0,62.0,67.0,67.0,70.0,39.0,32.0,69.0,40.0
"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,US,COKE,71.0,71.0,52.0,55.0,69.0,28.0,63.0,71.0,59.0,56.0,81.0,86.0,18.0,87.0,79.0,63.0,42.0
Keyera Corp.,Energy,Oil & Gas Midstream,CA,KEY.TO,48.0,48.0,46.0,26.0,83.0,58.0,33.0,49.0,80.0,41.0,31.0,80.0,63.0,68.0,21.0,75.0,68.0
"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,US,CCK,81.0,81.0,60.0,94.0,15.0,58.0,46.0,81.0,45.0,33.0,59.0,89.0,96.0,7.0,40.0,52.0,54.0
"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,US,IPG,35.0,35.0,78.0,84.0,15.0,91.0,97.0,37.0,19.0,60.0,64.0,93.0,20.0,84.0,26.0,48.0,63.0
Open Text Corporation,Technology,Software - Application,CA,OTEX.TO,61.0,61.0,9.0,20.0,67.0,96.0,18.0,30.0,62.0,44.0,56.0,71.0,82.0,29.0,48.0,68.0,75.0
"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,US,OHI,41.0,41.0,46.0,52.0,58.0,45.0,45.0,43.0,43.0,54.0,68.0,61.0,30.0,35.0,74.0,74.0,69.0
"Catalent, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,CTLT,45.0,45.0,17.0,98.0,22.0,91.0,8.0,20.0,55.0,48.0,83.0,21.0,68.0,87.0,34.0,39.0,74.0
"Essential Utilities, Inc.",Utilities,Regulated Water,US,WTRG,75.0,75.0,49.0,29.0,84.0,31.0,33.0,75.0,48.0,68.0,77.0,36.0,37.0,38.0,54.0,49.0,45.0
Murphy USA Inc.,Consumer Cyclical,Specialty Retail,US,MUSA,28.0,28.0,30.0,74.0,36.0,70.0,52.0,29.0,74.0,70.0,83.0,27.0,76.0,29.0,81.0,24.0,35.0
"Penske Automotive Group, Inc.",Consumer Cyclical,Auto - Dealerships,US,PAG,26.0,26.0,95.0,13.0,91.0,6.0,68.0,27.0,63.0,57.0,89.0,30.0,39.0,84.0,38.0,52.0,64.0
First Horizon Corporation,Financial Services,Banks - Regional,US,FHN,18.0,18.0,93.0,9.0,70.0,25.0,85.0,19.0,93.0,94.0,15.0,95.0,99.0,9.0,15.0,17.0,84.0
Gildan Activewear Inc.,Consumer Cyclical,Apparel - Manufacturers,CA,GIL.TO,65.0,65.0,61.0,95.0,17.0,34.0,75.0,66.0,31.0,76.0,60.0,21.0,31.0,61.0,91.0,30.0,21.0
TopBuild Corp.,Industrials,Engineering & Construction,US,BLD,79.0,79.0,86.0,21.0,45.0,65.0,39.0,79.0,68.0,60.0,70.0,84.0,79.0,78.0,75.0,27.0,94.0
CACI International Inc,Technology,Information Technology Services,US,CACI,63.0,63.0,16.0,30.0,91.0,50.0,19.0,18.0,70.0,61.0,42.0,85.0,61.0,62.0,56.0,59.0,30.0
Aramark,Industrials,Specialty Business Services,US,ARMK,38.0,38.0,96.0,25.0,88.0,7.0,99.0,53.0,58.0,93.0,15.0,37.0,40.0,72.0,64.0,83.0,20.0
Pinnacle West Capital Corporation,Utilities,Regulated Electric,US,PNW,40.0,40.0,90.0,22.0,58.0,44.0,77.0,42.0,77.0,42.0,51.0,25.0,60.0,56.0,37.0,42.0,42.0
A. O. Smith Corporation,Industrials,Industrial - Machinery,US,AOS,79.0,79.0,90.0,22.0,34.0,65.0,61.0,79.0,29.0,61.0,66.0,52.0,75.0,24.0,72.0,71.0,41.0
UL Solutions Inc.,Industrials,Specialty Business Services,US,ULS,62.0,62.0,67.0,28.0,68.0,51.0,82.0,62.0,44.0,41.0,67.0,42.0,,,,,
"Medpace Holdings, Inc.",Healthcare,Medical - Diagnostics & Research,US,MEDP,53.0,53.0,61.0,29.0,60.0,68.0,66.0,54.0,78.0,54.0,68.0,74.0,82.0,53.0,57.0,58.0,28.0
"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology,US,SRPT,15.0,15.0,2.0,76.0,4.0,73.0,49.0,16.0,70.0,4.0,88.0,29.0,13.0,53.0,13.0,30.0,10.0
Parsons Corporation,Industrials,Industrial - Machinery,US,PSN,79.0,79.0,78.0,91.0,13.0,43.0,97.0,79.0,65.0,34.0,70.0,26.0,54.0,73.0,42.0,43.0,46.0
"DT Midstream, Inc.",Energy,Oil & Gas Midstream,US,DTM,52.0,52.0,40.0,25.0,73.0,42.0,72.0,53.0,70.0,47.0,78.0,59.0,40.0,,,,
AltaGas Ltd.,Utilities,Regulated Gas,CA,ALA.TO,85.0,85.0,13.0,31.0,94.0,100.0,11.0,85.0,35.0,46.0,67.0,99.0,9.0,65.0,35.0,56.0,72.0
Crane Company,Industrials,Industrial - Machinery,US,CR,93.0,93.0,84.0,84.0,11.0,76.0,79.0,93.0,10.0,79.0,32.0,38.0,72.0,42.0,76.0,32.0,60.0
Churchill Downs Incorporated,Consumer Cyclical,"Gambling, Resorts & Casinos",US,CHDN,54.0,54.0,31.0,32.0,89.0,55.0,21.0,55.0,81.0,88.0,21.0,80.0,33.0,38.0,31.0,86.0,44.0
"Mueller Industries, Inc.",Industrials,Manufacturing - Metal Fabrication,US,MLI,37.0,37.0,83.0,23.0,61.0,31.0,78.0,39.0,89.0,68.0,65.0,68.0,95.0,13.0,41.0,84.0,25.0
West Fraser Timber Co. Ltd.,Basic Materials,"Paper, Lumber & Forest Products",CA,WFG.TO,11.0,11.0,19.0,97.0,12.0,17.0,63.0,12.0,29.0,93.0,98.0,11.0,35.0,76.0,91.0,17.0,54.0
GitLab Inc.,Technology,Software - Application,US,GTLB,88.0,88.0,18.0,66.0,97.0,10.0,94.0,16.0,73.0,37.0,47.0,,,,,,
Antero Resources Corporation,Energy,Oil & Gas Exploration & Production,US,AR,12.0,12.0,55.0,22.0,54.0,77.0,56.0,13.0,85.0,87.0,27.0,17.0,51.0,82.0,68.0,48.0,88.0
CAE Inc.,Industrials,Aerospace & Defense,CA,CAE.TO,68.0,68.0,98.0,11.0,63.0,61.0,95.0,42.0,64.0,32.0,52.0,75.0,31.0,73.0,71.0,40.0,76.0
Eagle Materials Inc.,Basic Materials,Construction Materials,US,EXP,46.0,46.0,76.0,77.0,30.0,54.0,59.0,48.0,39.0,79.0,60.0,54.0,49.0,68.0,60.0,74.0,77.0
Webster Financial Corporation,Financial Services,Banks - Regional,US,WBS,25.0,25.0,4.0,33.0,91.0,16.0,76.0,26.0,86.0,82.0,67.0,21.0,52.0,59.0,72.0,59.0,20.0
"Applied Industrial Technologies, Inc.",Industrials,Industrial - Distribution,US,AIT,50.0,50.0,50.0,62.0,53.0,73.0,17.0,81.0,38.0,39.0,80.0,70.0,33.0,49.0,52.0,75.0,45.0
SEI Investments Company,Financial Services,Asset Management,US,SEIC,28.0,28.0,75.0,42.0,67.0,27.0,86.0,30.0,45.0,69.0,39.0,36.0,70.0,55.0,56.0,51.0,57.0
APi Group Corporation,Industrials,Engineering & Construction,US,APG,82.0,82.0,80.0,98.0,20.0,83.0,81.0,82.0,78.0,24.0,93.0,76.0,36.0,42.0,,,
Viper Energy Partners LP,Energy,Oil & Gas Midstream,US,VNOM,35.0,35.0,66.0,54.0,51.0,26.0,75.0,37.0,89.0,78.0,34.0,40.0,85.0,88.0,55.0,67.0,93.0
"Woodward, Inc.",Industrials,Aerospace & Defense,US,WWD,70.0,70.0,38.0,67.0,86.0,18.0,64.0,76.0,22.0,71.0,39.0,74.0,38.0,22.0,80.0,54.0,69.0
"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto - Parts,US,ALSN,58.0,58.0,67.0,39.0,48.0,56.0,71.0,59.0,57.0,61.0,27.0,51.0,70.0,58.0,52.0,48.0,70.0
"Aurora Innovation, Inc.",Technology,Information Technology Services,US,AUR,30.0,30.0,56.0,31.0,55.0,55.0,57.0,32.0,61.0,9.0,12.0,42.0,,,,,
RBC Bearings Incorporated,Industrials,Manufacturing - Tools & Accessories,US,RBC,61.0,61.0,20.0,53.0,61.0,72.0,34.0,61.0,66.0,48.0,75.0,29.0,71.0,66.0,63.0,78.0,26.0
"Lithia Motors, Inc.",Consumer Cyclical,Auto - Dealerships,US,LAD,60.0,60.0,90.0,2.0,84.0,3.0,86.0,61.0,10.0,92.0,56.0,39.0,95.0,85.0,63.0,91.0,41.0
"WESCO International, Inc.",Industrials,Industrial - Distribution,US,WCC,100.0,100.0,90.0,9.0,98.0,16.0,54.0,100.0,16.0,18.0,89.0,25.0,88.0,16.0,54.0,59.0,30.0
"Wynn Resorts, Limited",Consumer Cyclical,"Gambling, Resorts & Casinos",US,WYNN,99.0,99.0,31.0,47.0,51.0,70.0,29.0,99.0,82.0,82.0,6.0,37.0,17.0,87.0,83.0,17.0,23.0
Western Alliance Bancorporation,Financial Services,Banks - Regional,US,WAL,7.0,7.0,38.0,8.0,47.0,87.0,29.0,8.0,92.0,4.0,42.0,75.0,76.0,100.0,8.0,95.0,13.0
"Confluent, Inc.",Technology,Software - Infrastructure,US,CFLT,66.0,66.0,77.0,80.0,6.0,93.0,76.0,67.0,25.0,35.0,33.0,42.0,,,,,
"Rivian Automotive, Inc.",Consumer Cyclical,Auto - Manufacturers,US,RIVN,46.0,46.0,33.0,61.0,54.0,32.0,65.0,47.0,15.0,8.0,9.0,42.0,,,,,
Encompass Health Corporation,Healthcare,Medical - Care Facilities,US,EHC,58.0,58.0,59.0,35.0,70.0,43.0,47.0,59.0,52.0,53.0,57.0,29.0,62.0,56.0,69.0,56.0,42.0
"Roku, Inc.",Communication Services,Entertainment,US,ROKU,99.0,99.0,99.0,13.0,91.0,14.0,75.0,99.0,14.0,77.0,98.0,41.0,14.0,93.0,48.0,43.0,
"Advanced Drainage Systems, Inc.",Industrials,Construction,US,WMS,44.0,44.0,37.0,97.0,21.0,56.0,36.0,89.0,28.0,75.0,86.0,61.0,72.0,26.0,87.0,57.0,33.0
"Exelixis, Inc.",Healthcare,Biotechnology,US,EXEL,36.0,36.0,83.0,71.0,97.0,14.0,41.0,38.0,46.0,83.0,19.0,73.0,92.0,27.0,95.0,75.0,32.0
"Charles River Laboratories International, Inc.",Healthcare,Medical - Diagnostics & Research,US,CRL,52.0,52.0,62.0,64.0,40.0,53.0,66.0,53.0,40.0,73.0,59.0,59.0,76.0,53.0,52.0,60.0,69.0
TD SYNNEX Corporation,Technology,Technology Distributors,US,SNX,99.0,99.0,94.0,9.0,84.0,19.0,33.0,99.0,13.0,25.0,93.0,97.0,18.0,17.0,16.0,96.0,2.0
"Primerica, Inc.",Financial Services,Insurance - Life,US,PRI,36.0,36.0,57.0,34.0,52.0,77.0,46.0,37.0,64.0,54.0,71.0,52.0,67.0,73.0,60.0,56.0,73.0
"Acuity Brands, Inc.",Industrials,Electrical Equipment & Parts,US,AYI,49.0,49.0,54.0,64.0,38.0,78.0,25.0,81.0,37.0,38.0,51.0,78.0,58.0,34.0,65.0,67.0,86.0
Wingstop Inc.,Consumer Cyclical,Restaurants,US,WING,76.0,76.0,78.0,31.0,70.0,52.0,89.0,76.0,80.0,36.0,81.0,42.0,77.0,67.0,84.0,35.0,75.0
"BellRing Brands, Inc.",Consumer Defensive,Packaged Foods,US,BRBR,37.0,37.0,24.0,90.0,26.0,40.0,30.0,98.0,15.0,87.0,46.0,22.0,85.0,88.0,42.0,,
"Klaviyo, Inc.",Technology,Software - Infrastructure,US,KVYO,97.0,97.0,39.0,67.0,45.0,75.0,22.0,97.0,50.0,49.0,,,,,,,
Colliers International Group Inc.,Real Estate,Real Estate - Services,CA,CIGI.TO,88.0,88.0,30.0,86.0,8.0,92.0,18.0,88.0,17.0,81.0,23.0,69.0,65.0,74.0,42.0,41.0,77.0
Empire Company Limited,Consumer Defensive,Grocery Stores,CA,EMP-A.TO,63.0,63.0,38.0,32.0,90.0,21.0,56.0,28.0,63.0,42.0,89.0,51.0,68.0,27.0,26.0,77.0,46.0
LKQ Corporation,Consumer Cyclical,Auto - Parts,US,LKQ,50.0,50.0,79.0,32.0,70.0,22.0,38.0,51.0,47.0,46.0,72.0,81.0,75.0,28.0,65.0,76.0,36.0
Ciena Corporation,Technology,Communication Equipment,US,CIEN,91.0,91.0,4.0,15.0,75.0,99.0,12.0,91.0,10.0,59.0,64.0,87.0,38.0,28.0,58.0,93.0,89.0
Exact Sciences Corporation,Healthcare,Medical - Diagnostics & Research,US,EXAS,90.0,90.0,62.0,87.0,7.0,88.0,15.0,90.0,11.0,10.0,93.0,14.0,51.0,77.0,50.0,13.0,10.0
MarketAxess Holdings Inc.,Financial Services,Financial - Capital Markets,US,MKTX,55.0,55.0,34.0,99.0,19.0,79.0,29.0,56.0,56.0,34.0,77.0,68.0,73.0,89.0,22.0,56.0,69.0
Bombardier Inc.,Industrials,Aerospace & Defense,CA,BBD-A.TO,19.0,19.0,8.0,74.0,11.0,93.0,91.0,20.0,93.0,86.0,4.0,5.0,59.0,95.0,98.0,9.0,21.0
Bausch + Lomb Corporation,Healthcare,Medical - Instruments & Supplies,CA,BLCO.TO,8.0,8.0,97.0,18.0,90.0,18.0,93.0,8.0,21.0,80.0,26.0,55.0,40.0,,,,
"Royal Gold, Inc.",Basic Materials,Gold,US,RGLD,42.0,42.0,57.0,31.0,75.0,50.0,38.0,43.0,46.0,61.0,63.0,76.0,25.0,67.0,81.0,33.0,75.0
Amdocs Limited,Technology,Software - Infrastructure,US,DOX,51.0,51.0,67.0,28.0,44.0,74.0,23.0,52.0,40.0,73.0,50.0,67.0,31.0,50.0,28.0,56.0,56.0
Federal Realty Investment Trust,Real Estate,REIT - Retail,US,FRT,50.0,50.0,33.0,52.0,72.0,32.0,45.0,51.0,61.0,68.0,33.0,33.0,59.0,56.0,63.0,51.0,60.0
Old Republic International Corporation,Financial Services,Insurance - Diversified,US,ORI,26.0,26.0,80.0,63.0,39.0,36.0,93.0,27.0,45.0,59.0,67.0,71.0,83.0,22.0,36.0,97.0,9.0
Elastic N.V.,Technology,Software - Application,US,ESTC,94.0,94.0,28.0,41.0,58.0,99.0,10.0,96.0,17.0,90.0,29.0,30.0,22.0,42.0,,,
"StandardAero, Inc.",Industrials,Aerospace & Defense,US,SARO,,,,,,,,,,,,,,,,,
"Revolution Medicines, Inc.",Healthcare,Biotechnology,US,RVMD,15.0,15.0,41.0,52.0,44.0,35.0,20.0,15.0,24.0,28.0,12.0,1.0,88.0,42.0,,,
Toromont Industries Ltd.,Industrials,Industrial - Distribution,CA,TIH.TO,77.0,77.0,54.0,21.0,22.0,85.0,59.0,77.0,21.0,78.0,89.0,13.0,87.0,75.0,83.0,28.0,26.0
"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,US,MTSI,40.0,40.0,61.0,83.0,38.0,28.0,51.0,39.0,66.0,41.0,98.0,18.0,19.0,26.0,91.0,73.0,24.0
"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,US,PNFP,28.0,28.0,16.0,35.0,89.0,28.0,90.0,30.0,47.0,77.0,46.0,36.0,94.0,63.0,80.0,33.0,27.0
"Tempur Sealy International, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,TPX,73.0,73.0,74.0,49.0,79.0,19.0,71.0,73.0,25.0,59.0,87.0,85.0,27.0,74.0,23.0,51.0,91.0
"Leonardo DRS, Inc.",Industrials,Aerospace & Defense,US,DRS,96.0,96.0,75.0,77.0,11.0,98.0,95.0,96.0,16.0,74.0,32.0,81.0,40.0,55.0,68.0,43.0,
The AES Corporation,Utilities,Diversified Utilities,US,AES,53.0,53.0,85.0,60.0,32.0,28.0,82.0,54.0,76.0,33.0,58.0,56.0,36.0,31.0,74.0,64.0,23.0
"Fortune Brands Innovations, Inc.",Industrials,Construction,US,FBIN,82.0,82.0,22.0,93.0,13.0,29.0,30.0,82.0,41.0,40.0,69.0,56.0,48.0,35.0,81.0,81.0,34.0
Ingredion Incorporated,Consumer Defensive,Packaged Foods,US,INGR,97.0,97.0,70.0,64.0,37.0,56.0,52.0,97.0,21.0,26.0,65.0,40.0,34.0,42.0,59.0,37.0,67.0
Fluor Corporation,Industrials,Engineering & Construction,US,FLR,97.0,97.0,56.0,91.0,12.0,100.0,12.0,96.0,68.0,19.0,35.0,76.0,13.0,30.0,29.0,72.0,32.0
"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial,US,REXR,64.0,64.0,60.0,29.0,69.0,52.0,63.0,65.0,76.0,67.0,70.0,77.0,73.0,74.0,76.0,82.0,87.0
American Airlines Group Inc.,Industrials,"Airlines, Airports & Air Services",US,AAL,80.0,80.0,16.0,21.0,93.0,1.0,11.0,80.0,93.0,85.0,5.0,58.0,23.0,23.0,52.0,88.0,96.0
"Bill.com Holdings, Inc.",Technology,Software - Application,US,BILL,72.0,72.0,53.0,51.0,54.0,71.0,25.0,98.0,3.0,91.0,37.0,82.0,40.0,,,,
Informatica Inc.,Technology,Software - Infrastructure,US,INFA,66.0,66.0,93.0,14.0,73.0,77.0,73.0,66.0,44.0,72.0,100.0,10.0,40.0,,,,
"Penumbra, Inc.",Healthcare,Medical - Devices,US,PEN,94.0,94.0,85.0,23.0,65.0,59.0,78.0,93.0,2.0,87.0,6.0,36.0,90.0,93.0,77.0,4.0,12.0
"Skechers U.S.A., Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,US,SKX,96.0,96.0,12.0,98.0,16.0,42.0,45.0,95.0,62.0,31.0,32.0,25.0,95.0,15.0,81.0,75.0,85.0
"Commerce Bancshares, Inc.",Financial Services,Banks - Regional,US,CBSH,33.0,33.0,90.0,26.0,77.0,36.0,68.0,35.0,48.0,47.0,65.0,36.0,70.0,47.0,79.0,28.0,46.0
"Henry Schein, Inc.",Healthcare,Medical - Distribution,US,HSIC,31.0,31.0,22.0,64.0,97.0,11.0,33.0,32.0,42.0,64.0,41.0,38.0,69.0,32.0,52.0,41.0,37.0
Globe Life Inc.,Financial Services,Insurance - Life,US,GL,46.0,46.0,37.0,44.0,56.0,68.0,36.0,48.0,52.0,48.0,56.0,57.0,33.0,49.0,69.0,70.0,29.0
"Canadian Tire Corporation, Limited",Consumer Cyclical,Specialty Retail,CA,CTC.TO,88.0,88.0,17.0,93.0,24.0,99.0,10.0,88.0,19.0,36.0,88.0,76.0,28.0,41.0,48.0,83.0,26.0
"HealthEquity, Inc.",Healthcare,Medical - Healthcare Information Services,US,HQY,76.0,76.0,73.0,32.0,75.0,32.0,86.0,50.0,38.0,81.0,42.0,78.0,85.0,84.0,85.0,30.0,82.0
United States Steel Corporation,Basic Materials,Steel,US,X,20.0,20.0,23.0,98.0,17.0,22.0,54.0,21.0,43.0,99.0,15.0,24.0,62.0,57.0,88.0,12.0,96.0
"Bio-Rad Laboratories, Inc.",Healthcare,Medical - Devices,US,BIO,83.0,83.0,74.0,61.0,54.0,37.0,43.0,83.0,19.0,61.0,67.0,84.0,93.0,16.0,63.0,23.0,82.0
"Endeavor Group Holdings, Inc.",Communication Services,Entertainment,US,EDR,28.0,28.0,21.0,92.0,7.0,56.0,42.0,29.0,79.0,85.0,19.0,95.0,18.0,98.0,6.0,58.0,64.0
"Donaldson Company, Inc.",Industrials,Industrial - Machinery,US,DCI,35.0,35.0,36.0,68.0,42.0,31.0,68.0,86.0,29.0,55.0,58.0,75.0,29.0,55.0,74.0,22.0,51.0
Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,US,KNX,29.0,29.0,31.0,95.0,23.0,80.0,18.0,31.0,67.0,69.0,57.0,38.0,93.0,72.0,64.0,62.0,73.0
Comerica Incorporated,Financial Services,Banks - Regional,US,CMA,83.0,83.0,97.0,82.0,15.0,97.0,34.0,83.0,54.0,33.0,36.0,22.0,78.0,90.0,18.0,73.0,28.0
"Intra-Cellular Therapies, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,ITCI,74.0,74.0,1.0,76.0,1.0,81.0,63.0,74.0,50.0,41.0,15.0,35.0,17.0,59.0,58.0,3.0,45.0
Masimo Corporation,Healthcare,Medical - Instruments & Supplies,US,MASI,92.0,92.0,18.0,68.0,41.0,98.0,8.0,92.0,15.0,67.0,43.0,36.0,96.0,11.0,95.0,65.0,86.0
Unity Software Inc.,Technology,Software - Application,US,U,96.0,96.0,65.0,97.0,17.0,26.0,87.0,96.0,78.0,3.0,88.0,66.0,40.0,,,,
Carpenter Technology Corporation,Industrials,Manufacturing - Metal Fabrication,US,CRS,99.0,99.0,16.0,76.0,96.0,81.0,12.0,88.0,14.0,57.0,47.0,61.0,82.0,16.0,35.0,63.0,61.0
"Summit Materials, Inc.",Basic Materials,Construction Materials,US,SUM,74.0,74.0,70.0,92.0,13.0,66.0,73.0,74.0,38.0,42.0,65.0,84.0,22.0,65.0,92.0,67.0,67.0
Brixmor Property Group Inc.,Real Estate,REIT - Retail,US,BRX,46.0,46.0,34.0,62.0,59.0,38.0,43.0,47.0,56.0,66.0,35.0,40.0,39.0,40.0,54.0,58.0,79.0
Air Canada,Industrials,"Airlines, Airports & Air Services",CA,AC.TO,81.0,81.0,31.0,23.0,80.0,86.0,15.0,81.0,94.0,71.0,9.0,90.0,39.0,60.0,66.0,89.0,74.0
"Doximity, Inc.",Healthcare,Medical - Healthcare Information Services,US,DOCS,45.0,45.0,73.0,25.0,74.0,92.0,14.0,70.0,79.0,92.0,82.0,42.0,,,,,
"Cullen/Frost Bankers, Inc.",Financial Services,Banks - Regional,US,CFR,22.0,22.0,84.0,15.0,97.0,9.0,72.0,23.0,62.0,66.0,34.0,63.0,52.0,67.0,58.0,74.0,85.0
"AppFolio, Inc.",Technology,Software - Application,US,APPF,87.0,87.0,54.0,51.0,75.0,38.0,96.0,87.0,34.0,35.0,66.0,58.0,67.0,92.0,96.0,1.0,90.0
"SentinelOne, Inc.",Technology,Software - Infrastructure,US,S,77.0,77.0,13.0,96.0,83.0,15.0,73.0,8.0,27.0,27.0,47.0,,,,,,
"Rubrik, Inc.",Technology,Software - Infrastructure,US,RBRK,7.0,7.0,54.0,2.0,61.0,91.0,74.0,86.0,28.0,49.0,,,,,,,
Altair Engineering Inc.,Technology,Software - Infrastructure,US,ALTR,92.0,92.0,22.0,18.0,93.0,66.0,22.0,92.0,30.0,83.0,54.0,31.0,90.0,25.0,88.0,43.0,
Wintrust Financial Corporation,Financial Services,Banks - Regional,US,WTFC,18.0,18.0,9.0,86.0,32.0,88.0,15.0,19.0,68.0,94.0,4.0,23.0,36.0,71.0,98.0,11.0,27.0
Teleflex Incorporated,Healthcare,Medical - Instruments & Supplies,US,TFX,72.0,72.0,85.0,31.0,52.0,30.0,85.0,72.0,26.0,76.0,46.0,51.0,51.0,50.0,74.0,52.0,73.0
