Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"Urban Outfitters, Inc.",Consumer Cyclical,Apparel - Retail,US,URBN,73.0,78.0,56.0,50.0,92.0,41.0,82.0,36.0,61.0,68.0,52.0,85.0,69.0,85.0,85.0,47.0,64.0
"Hayward Holdings, Inc.",Industrials,Electrical Equipment & Parts,US,HAYW,71.0,65.0,66.0,96.0,28.0,31.0,62.0,66.0,64.0,60.0,94.0,82.0,,,,,
First BanCorp.,Financial Services,Banks - Regional,US,FBP,85.0,85.0,79.0,75.0,90.0,76.0,86.0,85.0,90.0,89.0,87.0,89.0,91.0,96.0,90.0,98.0,96.0
"Compass, Inc.",Technology,Software - Application,US,COMP,45.0,36.0,56.0,77.0,56.0,26.0,54.0,36.0,12.0,31.0,33.0,21.0,29.0,39.0,36.0,,
"AvePoint, Inc.",Technology,Software - Infrastructure,US,AVPT,54.0,50.0,73.0,57.0,59.0,62.0,46.0,51.0,42.0,46.0,83.0,36.0,25.0,,,,
Peabody Energy Corporation,Energy,Coal,US,BTU,97.0,93.0,95.0,74.0,95.0,94.0,30.0,93.0,95.0,95.0,2.0,98.0,98.0,94.0,3.0,3.0,8.0
"Federated Hermes, Inc.",Financial Services,Asset Management,US,FHI,84.0,83.0,83.0,83.0,58.0,86.0,81.0,83.0,81.0,67.0,85.0,86.0,75.0,81.0,82.0,78.0,71.0
"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,US,HP,68.0,69.0,70.0,71.0,61.0,58.0,72.0,82.0,42.0,53.0,94.0,83.0,45.0,34.0,75.0,68.0,47.0
Brady Corporation,Industrials,Security & Protection Services,US,BRC,61.0,64.0,47.0,75.0,81.0,37.0,69.0,74.0,59.0,74.0,63.0,66.0,70.0,82.0,78.0,67.0,59.0
Huntsman Corporation,Basic Materials,Chemicals,US,HUN,50.0,40.0,73.0,42.0,29.0,69.0,74.0,41.0,83.0,78.0,42.0,88.0,94.0,91.0,92.0,27.0,54.0
EPR Properties,Real Estate,REIT - Specialty,US,EPR,86.0,86.0,80.0,78.0,85.0,71.0,87.0,86.0,88.0,71.0,27.0,43.0,48.0,84.0,75.0,80.0,83.0
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Real Estate,REIT - Specialty,US,HASI,99.0,57.0,99.0,38.0,64.0,51.0,58.0,58.0,48.0,46.0,49.0,49.0,69.0,44.0,78.0,52.0,48.0
"DoubleVerify Holdings, Inc.",Technology,Software - Application,US,DV,63.0,49.0,65.0,57.0,58.0,54.0,51.0,49.0,53.0,50.0,43.0,45.0,42.0,,,,
Hut 8 Mining Corp.,Financial Services,Financial - Capital Markets,CA,HUT.TO,32.0,33.0,27.0,18.0,59.0,49.0,36.0,33.0,34.0,3.0,38.0,47.0,15.0,36.0,36.0,37.0,38.0
"Highwoods Properties, Inc.",Real Estate,REIT - Office,US,HIW,85.0,91.0,86.0,83.0,72.0,71.0,77.0,91.0,87.0,72.0,76.0,34.0,76.0,77.0,56.0,27.0,52.0
Otter Tail Corporation,Utilities,Diversified Utilities,US,OTTR,53.0,56.0,71.0,42.0,47.0,54.0,66.0,56.0,79.0,54.0,15.0,34.0,49.0,50.0,38.0,25.0,24.0
National Storage Affiliates Trust,Real Estate,REIT - Industrial,US,NSA,82.0,83.0,66.0,86.0,76.0,74.0,84.0,84.0,84.0,70.0,76.0,83.0,83.0,86.0,90.0,93.0,66.0
"Asana, Inc.",Technology,Software - Application,US,ASAN,38.0,39.0,46.0,41.0,44.0,39.0,47.0,31.0,41.0,31.0,34.0,36.0,,,,,
Peyto Exploration & Development Corp.,Energy,Oil & Gas Exploration & Production,CA,PEY.TO,88.0,83.0,52.0,69.0,84.0,95.0,66.0,83.0,86.0,72.0,19.0,93.0,95.0,42.0,40.0,31.0,34.0
Silicon Laboratories Inc.,Technology,Semiconductors,US,SLAB,39.0,38.0,52.0,48.0,34.0,48.0,33.0,39.0,51.0,36.0,51.0,56.0,61.0,66.0,59.0,60.0,74.0
"Greif, Inc.",Consumer Cyclical,Packaging & Containers,US,GEF,63.0,85.0,52.0,64.0,35.0,81.0,81.0,85.0,84.0,74.0,86.0,85.0,57.0,74.0,75.0,45.0,52.0
"Crane NXT, Co.",Industrials,Industrial - Machinery,US,CXT,75.0,74.0,82.0,65.0,49.0,71.0,77.0,74.0,35.0,95.0,90.0,94.0,94.0,93.0,94.0,94.0,
Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,US,ATGE,75.0,79.0,75.0,70.0,95.0,33.0,86.0,83.0,42.0,78.0,59.0,69.0,69.0,81.0,92.0,69.0,78.0
Artisan Partners Asset Management Inc.,Financial Services,Asset Management,US,APAM,88.0,78.0,86.0,82.0,93.0,48.0,78.0,78.0,89.0,89.0,83.0,93.0,97.0,88.0,95.0,94.0,97.0
Baytex Energy Corp.,Energy,Oil & Gas Exploration & Production,CA,BTE.TO,92.0,75.0,91.0,88.0,34.0,88.0,50.0,75.0,92.0,93.0,90.0,96.0,33.0,17.0,44.0,51.0,76.0
"PTC Therapeutics, Inc.",Healthcare,Biotechnology,US,PTCT,27.0,22.0,33.0,26.0,55.0,17.0,26.0,22.0,19.0,17.0,20.0,23.0,30.0,29.0,7.0,16.0,26.0
"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel - Retail,US,AEO,79.0,81.0,46.0,31.0,94.0,77.0,83.0,65.0,54.0,53.0,76.0,78.0,74.0,82.0,70.0,53.0,28.0
"Peloton Interactive, Inc.",Consumer Cyclical,Leisure,US,PTON,41.0,28.0,49.0,74.0,60.0,29.0,19.0,19.0,6.0,36.0,49.0,29.0,43.0,36.0,,,
PotlatchDeltic Corporation,Real Estate,REIT - Specialty,US,PCH,43.0,46.0,42.0,75.0,43.0,35.0,49.0,46.0,80.0,84.0,76.0,55.0,73.0,71.0,62.0,49.0,13.0
"Alpha Metallurgical Resources, Inc.",Energy,Coal,US,AMR,92.0,87.0,86.0,71.0,86.0,82.0,76.0,87.0,98.0,78.0,13.0,7.0,79.0,98.0,90.0,99.0,98.0
Sensient Technologies Corporation,Basic Materials,Chemicals - Specialty,US,SXT,63.0,54.0,67.0,60.0,53.0,64.0,60.0,54.0,39.0,54.0,66.0,67.0,47.0,60.0,57.0,45.0,59.0
"YETI Holdings, Inc.",Consumer Cyclical,Leisure,US,YETI,65.0,63.0,73.0,64.0,23.0,81.0,61.0,63.0,52.0,49.0,67.0,48.0,87.0,82.0,27.0,36.0,41.0
"BrightSpring Health Services, Inc. Common Stock",Healthcare,Medical - Healthcare Information Services,US,BTSG,42.0,73.0,65.0,28.0,14.0,93.0,54.0,73.0,35.0,85.0,100.0,99.0,99.0,,,,
"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,US,PTEN,92.0,87.0,81.0,69.0,85.0,88.0,41.0,87.0,62.0,27.0,86.0,93.0,59.0,20.0,61.0,89.0,15.0
StoneX Group Inc.,Financial Services,Financial - Capital Markets,US,SNEX,94.0,33.0,6.0,99.0,94.0,98.0,93.0,33.0,97.0,90.0,97.0,98.0,10.0,99.0,97.0,98.0,99.0
J&J Snack Foods Corp.,Consumer Defensive,Packaged Foods,US,JJSF,55.0,54.0,53.0,66.0,48.0,55.0,58.0,51.0,38.0,52.0,48.0,54.0,50.0,49.0,52.0,49.0,60.0
"Genworth Financial, Inc.",Financial Services,Insurance - Life,US,GNW,78.0,93.0,87.0,47.0,23.0,91.0,95.0,94.0,97.0,95.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
"Virtu Financial, Inc.",Financial Services,Financial - Capital Markets,US,VIRT,92.0,96.0,81.0,99.0,6.0,98.0,95.0,96.0,97.0,97.0,96.0,83.0,97.0,96.0,98.0,97.0,98.0
"Blackstone Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,US,BXMT,88.0,86.0,74.0,84.0,84.0,78.0,76.0,87.0,82.0,79.0,76.0,74.0,78.0,81.0,81.0,78.0,72.0
Iridium Communications Inc.,Communication Services,Telecommunications Services,US,IRDM,81.0,63.0,75.0,74.0,77.0,63.0,56.0,63.0,64.0,67.0,60.0,54.0,22.0,13.0,10.0,7.0,8.0
Spin Master Corp.,Consumer Cyclical,Leisure,CA,TOY.TO,59.0,61.0,67.0,41.0,50.0,65.0,85.0,61.0,71.0,80.0,80.0,43.0,58.0,66.0,43.0,42.0,76.0
"Broadstone Net Lease, Inc.",Real Estate,REIT - Diversified,US,BNL,78.0,72.0,68.0,78.0,81.0,62.0,74.0,72.0,77.0,74.0,72.0,71.0,64.0,62.0,50.0,44.0,84.0
CVB Financial Corp.,Financial Services,Banks - Regional,US,CVBF,58.0,82.0,76.0,60.0,87.0,26.0,81.0,82.0,75.0,75.0,70.0,76.0,73.0,69.0,60.0,69.0,68.0
IPG Photonics Corporation,Technology,Semiconductors,US,IPGP,68.0,58.0,60.0,56.0,62.0,65.0,59.0,58.0,55.0,58.0,49.0,54.0,58.0,50.0,52.0,57.0,51.0
"Black Stone Minerals, L.P.",Energy,Oil & Gas Exploration & Production,US,BSM,89.0,90.0,80.0,82.0,82.0,82.0,78.0,90.0,83.0,85.0,92.0,89.0,52.0,20.0,32.0,70.0,82.0
"Excelerate Energy, Inc.",Utilities,Renewable Utilities,US,EE,100.0,18.0,100.0,98.0,98.0,91.0,11.0,18.0,89.0,92.0,81.0,93.0,37.0,64.0,21.0,18.0,18.0
"Academy Sports and Outdoors, Inc.",Consumer Cyclical,Specialty Retail,US,ASO,87.0,71.0,61.0,87.0,89.0,50.0,75.0,81.0,91.0,99.0,90.0,83.0,25.0,,,,
Marriott Vacations Worldwide Corporation,Consumer Cyclical,"Gambling, Resorts & Casinos",US,VAC,48.0,58.0,38.0,52.0,45.0,69.0,74.0,59.0,77.0,65.0,62.0,72.0,51.0,55.0,60.0,58.0,90.0
First Advantage Corporation,Industrials,Specialty Business Services,US,FA,65.0,67.0,68.0,61.0,73.0,71.0,60.0,67.0,80.0,65.0,47.0,51.0,52.0,83.0,66.0,65.0,48.0
MDA Ltd.,Industrials,Aerospace & Defense,CA,MDA.TO,71.0,22.0,93.0,93.0,40.0,15.0,17.0,22.0,21.0,33.0,53.0,,,,,,
"Douglas Emmett, Inc.",Real Estate,REIT - Office,US,DEI,87.0,80.0,89.0,77.0,90.0,71.0,61.0,81.0,80.0,57.0,52.0,57.0,55.0,57.0,57.0,58.0,60.0
American States Water Company,Utilities,Regulated Water,US,AWR,33.0,33.0,39.0,32.0,50.0,31.0,39.0,33.0,41.0,38.0,38.0,34.0,43.0,46.0,27.0,41.0,75.0
New Gold Inc.,Basic Materials,Gold,CA,NGD.TO,65.0,51.0,76.0,72.0,43.0,57.0,85.0,51.0,21.0,77.0,45.0,51.0,74.0,14.0,11.0,17.0,36.0
"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,AGIO,23.0,16.0,22.0,25.0,17.0,17.0,17.0,16.0,18.0,10.0,14.0,15.0,17.0,14.0,44.0,25.0,31.0
"Arch Resources, Inc.",Energy,Coal,US,ARCH,74.0,90.0,36.0,49.0,85.0,84.0,75.0,90.0,98.0,39.0,5.0,90.0,94.0,93.0,12.0,15.0,14.0
Neogen Corporation,Healthcare,Medical - Diagnostics & Research,US,NEOG,31.0,35.0,29.0,45.0,34.0,40.0,40.0,40.0,53.0,49.0,49.0,50.0,46.0,48.0,42.0,47.0,44.0
"FormFactor, Inc.",Technology,Semiconductors,US,FORM,47.0,44.0,47.0,48.0,60.0,43.0,50.0,44.0,63.0,54.0,57.0,68.0,63.0,74.0,41.0,65.0,52.0
"RingCentral, Inc.",Technology,Software - Application,US,RNG,86.0,81.0,86.0,87.0,82.0,79.0,73.0,81.0,59.0,36.0,37.0,37.0,42.0,41.0,41.0,34.0,28.0
Gulfport Energy Corporation,Energy,Oil & Gas Exploration & Production,US,GPOR,67.0,74.0,70.0,41.0,82.0,65.0,54.0,74.0,92.0,84.0,29.0,41.0,35.0,13.0,22.0,12.0,14.0
Outfront Media Inc.,Real Estate,REIT - Specialty,US,OUT,71.0,73.0,66.0,73.0,58.0,82.0,74.0,73.0,70.0,45.0,50.0,63.0,63.0,71.0,74.0,78.0,76.0
United Parks & Resorts Inc.,Consumer Cyclical,Leisure,US,PRKS,65.0,68.0,58.0,80.0,44.0,58.0,73.0,68.0,81.0,77.0,15.0,73.0,70.0,47.0,78.0,77.0,78.0
"BankUnited, Inc.",Financial Services,Banks - Regional,US,BKU,42.0,97.0,19.0,89.0,74.0,51.0,92.0,97.0,98.0,97.0,94.0,93.0,94.0,69.0,68.0,39.0,21.0
Boralex Inc.,Utilities,Renewable Utilities,CA,BLX.TO,37.0,69.0,16.0,41.0,94.0,56.0,26.0,69.0,72.0,67.0,61.0,69.0,23.0,18.0,16.0,8.0,9.0
The Chemours Company,Basic Materials,Chemicals - Specialty,US,CC,17.0,59.0,69.0,7.0,13.0,92.0,57.0,60.0,80.0,82.0,86.0,71.0,88.0,51.0,73.0,7.0,28.0
Winpak Ltd.,Consumer Cyclical,Packaging & Containers,CA,WPK.TO,57.0,74.0,58.0,40.0,69.0,65.0,78.0,74.0,53.0,57.0,63.0,64.0,51.0,58.0,48.0,62.0,52.0
Bank of Hawaii Corporation,Financial Services,Banks - Regional,US,BOH,55.0,64.0,32.0,72.0,81.0,55.0,92.0,64.0,81.0,84.0,58.0,66.0,83.0,61.0,68.0,79.0,81.0
Avista Corporation,Utilities,Diversified Utilities,US,AVA,35.0,36.0,32.0,41.0,83.0,24.0,38.0,37.0,27.0,24.0,28.0,33.0,31.0,38.0,28.0,33.0,27.0
"Steven Madden, Ltd.",Consumer Cyclical,Apparel - Footwear & Accessories,US,SHOO,74.0,71.0,37.0,85.0,42.0,87.0,37.0,72.0,81.0,65.0,48.0,74.0,67.0,71.0,75.0,72.0,78.0
"PENN Entertainment, Inc.",Consumer Cyclical,"Gambling, Resorts & Casinos",US,PENN,26.0,49.0,63.0,75.0,22.0,17.0,82.0,50.0,85.0,77.0,49.0,93.0,83.0,92.0,97.0,88.0,35.0
Oklo Inc.,Utilities,Regulated Electric,US,OKLO,39.0,42.0,33.0,43.0,51.0,37.0,38.0,43.0,46.0,41.0,,,,,,,
"Paycor HCM, Inc.",Technology,Software - Application,US,PYCR,53.0,57.0,36.0,73.0,70.0,47.0,33.0,41.0,45.0,39.0,36.0,38.0,,,,,
Independent Bank Corp.,Financial Services,Banks - Regional,US,INDB,76.0,79.0,73.0,81.0,82.0,67.0,81.0,79.0,81.0,72.0,51.0,78.0,73.0,71.0,60.0,72.0,81.0
MP Materials Corp.,Basic Materials,Industrial Materials,US,MP,26.0,30.0,27.0,36.0,24.0,26.0,31.0,30.0,49.0,41.0,35.0,37.0,48.0,,,,
"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,US,GRBK,37.0,77.0,37.0,44.0,52.0,33.0,57.0,78.0,76.0,24.0,54.0,25.0,17.0,26.0,29.0,13.0,45.0
California Water Service Group,Utilities,Regulated Water,US,CWT,30.0,30.0,35.0,39.0,26.0,32.0,47.0,31.0,38.0,35.0,19.0,25.0,26.0,21.0,22.0,27.0,37.0
"Trinity Industries, Inc.",Industrials,Railroads,US,TRN,81.0,19.0,94.0,92.0,21.0,18.0,33.0,18.0,11.0,50.0,31.0,8.0,12.0,45.0,66.0,26.0,91.0
Atkore Inc.,Industrials,Electrical Equipment & Parts,US,ATKR,88.0,87.0,40.0,67.0,65.0,69.0,74.0,82.0,92.0,87.0,92.0,90.0,78.0,82.0,89.0,88.0,75.0
"Hercules Capital, Inc.",Financial Services,Asset Management,US,HCXY,46.0,53.0,76.0,78.0,81.0,87.0,19.0,54.0,16.0,75.0,85.0,12.0,10.0,30.0,13.0,15.0,28.0
"Rush Street Interactive, Inc.",Consumer Cyclical,"Gambling, Resorts & Casinos",US,RSI,52.0,23.0,86.0,66.0,91.0,29.0,92.0,23.0,11.0,20.0,47.0,28.0,32.0,,,,
LCI Industries,Consumer Cyclical,Auto - Recreational Vehicles,US,LCII,86.0,89.0,71.0,94.0,43.0,83.0,79.0,89.0,93.0,25.0,66.0,80.0,50.0,48.0,70.0,60.0,69.0
Simmons First National Corporation,Financial Services,Banks - Regional,US,SFNC,95.0,94.0,90.0,83.0,79.0,97.0,27.0,94.0,82.0,76.0,74.0,75.0,84.0,54.0,56.0,65.0,41.0
"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,US,HUBG,74.0,80.0,57.0,75.0,82.0,73.0,73.0,81.0,79.0,65.0,56.0,84.0,45.0,55.0,34.0,77.0,32.0
Xenon Pharmaceuticals Inc.,Healthcare,Biotechnology,CA,XENE,29.0,31.0,28.0,33.0,36.0,33.0,28.0,32.0,34.0,25.0,15.0,31.0,9.0,3.0,11.0,13.0,30.0
Park Hotels & Resorts Inc.,Real Estate,REIT - Hotel & Motel,US,PK,88.0,71.0,93.0,73.0,61.0,65.0,70.0,71.0,79.0,27.0,12.0,66.0,64.0,82.0,50.0,65.0,74.0
"NMI Holdings, Inc.",Financial Services,Insurance - Specialty,US,NMIH,88.0,88.0,82.0,88.0,90.0,60.0,88.0,88.0,90.0,92.0,86.0,83.0,87.0,73.0,85.0,82.0,23.0
"Edgewise Therapeutics, Inc.",Healthcare,Biotechnology,US,EWTX,31.0,22.0,31.0,31.0,33.0,22.0,16.0,21.0,24.0,26.0,34.0,36.0,,,,,
"Dyne Therapeutics, Inc.",Healthcare,Biotechnology,US,DYN,25.0,16.0,27.0,30.0,24.0,20.0,12.0,16.0,15.0,10.0,10.0,33.0,32.0,87.0,88.0,22.0,30.0
"Veracyte, Inc.",Healthcare,Biotechnology,US,VCYT,48.0,49.0,56.0,69.0,41.0,52.0,52.0,49.0,47.0,36.0,37.0,37.0,28.0,14.0,12.0,12.0,14.0
China Gold International Resources Corp. Ltd.,Basic Materials,Other Precious Metals,CA,CGG.TO,74.0,33.0,40.0,81.0,37.0,26.0,26.0,34.0,97.0,95.0,91.0,80.0,63.0,8.0,9.0,7.0,6.0
"Alarm.com Holdings, Inc.",Technology,Software - Application,US,ALRM,44.0,58.0,24.0,54.0,72.0,58.0,66.0,59.0,51.0,54.0,49.0,49.0,49.0,52.0,40.0,56.0,47.0
Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services,US,LBRT,87.0,87.0,73.0,84.0,58.0,88.0,78.0,88.0,57.0,29.0,30.0,81.0,70.0,15.0,13.0,27.0,
"Innovative Industrial Properties, Inc.",Real Estate,REIT - Industrial,US,IIPR,78.0,79.0,74.0,66.0,78.0,65.0,70.0,79.0,33.0,31.0,13.0,6.0,31.0,34.0,1.0,38.0,
"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,US,BHF,44.0,32.0,53.0,97.0,8.0,89.0,100.0,33.0,14.0,92.0,94.0,98.0,99.0,97.0,99.0,99.0,100.0
Acadia Realty Trust,Real Estate,REIT - Retail,US,AKR,62.0,80.0,79.0,47.0,63.0,63.0,46.0,80.0,69.0,60.0,74.0,62.0,62.0,67.0,58.0,61.0,63.0
Synaptics Incorporated,Technology,Semiconductors,US,SYNA,45.0,39.0,34.0,67.0,42.0,52.0,26.0,79.0,77.0,72.0,82.0,90.0,70.0,72.0,88.0,62.0,54.0
"Patrick Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,PATK,81.0,91.0,56.0,90.0,64.0,87.0,91.0,91.0,95.0,83.0,75.0,91.0,96.0,65.0,77.0,81.0,84.0
TEGNA Inc.,Communication Services,Broadcasting,US,TGNA,93.0,92.0,90.0,89.0,89.0,88.0,77.0,92.0,89.0,84.0,94.0,71.0,94.0,89.0,95.0,91.0,96.0
"Goosehead Insurance, Inc",Financial Services,Insurance - Diversified,US,GSHD,49.0,49.0,57.0,62.0,59.0,50.0,56.0,50.0,60.0,48.0,45.0,55.0,50.0,59.0,45.0,,
"Vera Therapeutics, Inc.",Healthcare,Biotechnology,US,VERA,31.0,21.0,25.0,43.0,34.0,22.0,22.0,21.0,23.0,27.0,2.0,9.0,,,,,
Chesapeake Utilities Corporation,Utilities,Regulated Gas,US,CPK,71.0,45.0,91.0,38.0,67.0,30.0,35.0,46.0,53.0,36.0,38.0,23.0,19.0,22.0,19.0,24.0,29.0
"Surgery Partners, Inc.",Healthcare,Medical - Care Facilities,US,SGRY,69.0,64.0,56.0,72.0,60.0,58.0,72.0,65.0,59.0,48.0,87.0,79.0,95.0,94.0,88.0,74.0,47.0
Quaker Chemical Corporation,Basic Materials,Chemicals - Specialty,US,KWR,76.0,69.0,74.0,64.0,61.0,67.0,74.0,70.0,49.0,47.0,58.0,55.0,52.0,52.0,55.0,70.0,57.0
"Amedisys, Inc.",Healthcare,Medical - Care Facilities,US,AMED,75.0,60.0,78.0,68.0,45.0,69.0,38.0,60.0,66.0,61.0,55.0,60.0,68.0,69.0,52.0,73.0,20.0
"Washington Federal, Inc.",Financial Services,Banks - Regional,US,WAFD,89.0,92.0,78.0,78.0,96.0,87.0,86.0,85.0,86.0,86.0,76.0,76.0,70.0,70.0,79.0,63.0,73.0
Innospec Inc.,Basic Materials,Chemicals - Specialty,US,IOSP,71.0,61.0,74.0,39.0,80.0,66.0,64.0,61.0,53.0,56.0,65.0,68.0,64.0,54.0,66.0,75.0,83.0
Progress Software Corporation,Technology,Software - Application,US,PRGS,77.0,73.0,71.0,81.0,85.0,61.0,65.0,73.0,77.0,78.0,73.0,75.0,74.0,68.0,74.0,78.0,80.0
McGrath RentCorp,Industrials,Rental & Leasing Services,US,MGRC,44.0,29.0,89.0,48.0,35.0,22.0,42.0,30.0,44.0,64.0,64.0,45.0,43.0,45.0,68.0,41.0,24.0
The St. Joe Company,Real Estate,Real Estate - Diversified,US,JOE,47.0,39.0,46.0,54.0,64.0,37.0,47.0,39.0,27.0,36.0,26.0,26.0,49.0,48.0,40.0,43.0,96.0
"Inari Medical, Inc.",Healthcare,Medical - Devices,US,NARI,41.0,45.0,39.0,47.0,43.0,47.0,48.0,46.0,43.0,46.0,39.0,38.0,36.0,43.0,32.0,40.0,38.0
"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services,US,OII,61.0,64.0,74.0,64.0,22.0,88.0,69.0,65.0,56.0,91.0,79.0,46.0,22.0,48.0,81.0,85.0,72.0
Teradata Corporation,Technology,Software - Infrastructure,US,TDC,85.0,76.0,76.0,62.0,60.0,83.0,53.0,76.0,83.0,81.0,77.0,56.0,62.0,67.0,84.0,77.0,83.0
Cogeco Communications Inc.,Communication Services,Telecommunications Services,CA,CCA.TO,92.0,93.0,88.0,94.0,84.0,82.0,74.0,57.0,74.0,78.0,78.0,82.0,62.0,91.0,83.0,77.0,90.0
"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,US,LAUR,73.0,81.0,83.0,64.0,64.0,64.0,84.0,81.0,76.0,20.0,68.0,66.0,64.0,20.0,25.0,18.0,19.0
NuVista Energy Ltd.,Energy,Oil & Gas Exploration & Production,CA,NVA.TO,62.0,71.0,61.0,67.0,34.0,81.0,66.0,71.0,88.0,60.0,10.0,20.0,3.0,20.0,20.0,9.0,9.0
"Five9, Inc.",Technology,Software - Infrastructure,US,FIVN,53.0,48.0,64.0,47.0,57.0,48.0,51.0,49.0,50.0,42.0,44.0,47.0,46.0,42.0,40.0,27.0,14.0
Denison Mines Corp.,Energy,Uranium,CA,DML.TO,35.0,37.0,34.0,37.0,44.0,39.0,37.0,37.0,37.0,35.0,28.0,22.0,22.0,57.0,24.0,20.0,23.0
Athabasca Oil Corporation,Energy,Oil & Gas Exploration & Production,CA,ATH.TO,85.0,71.0,87.0,82.0,52.0,76.0,82.0,72.0,85.0,92.0,1.0,7.0,7.0,5.0,8.0,4.0,3.0
Hanesbrands Inc.,Consumer Cyclical,Apparel - Manufacturers,US,HBI,90.0,97.0,79.0,88.0,55.0,97.0,95.0,97.0,15.0,82.0,73.0,90.0,88.0,81.0,78.0,43.0,62.0
"Palomar Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,PLMR,76.0,75.0,82.0,79.0,75.0,64.0,90.0,75.0,88.0,69.0,52.0,60.0,66.0,75.0,61.0,,
Urban Edge Properties,Real Estate,REIT - Diversified,US,UE,64.0,74.0,76.0,59.0,53.0,62.0,46.0,74.0,53.0,52.0,66.0,56.0,45.0,51.0,48.0,69.0,66.0
goeasy Ltd.,Financial Services,Financial - Credit Services,CA,GSY.TO,56.0,19.0,19.0,91.0,95.0,18.0,17.0,19.0,13.0,29.0,56.0,12.0,6.0,97.0,16.0,8.0,9.0
"Dream Finders Homes, Inc.",Consumer Cyclical,Residential Construction,US,DFH,22.0,84.0,16.0,19.0,17.0,90.0,83.0,84.0,35.0,61.0,63.0,48.0,1.0,,,,
ManpowerGroup Inc.,Industrials,Staffing & Employment Services,US,MAN,59.0,71.0,67.0,20.0,85.0,73.0,91.0,72.0,76.0,85.0,89.0,90.0,83.0,61.0,82.0,75.0,66.0
AZZ Inc.,Industrials,Manufacturing - Metal Fabrication,US,AZZ,65.0,76.0,49.0,73.0,78.0,79.0,81.0,57.0,66.0,64.0,83.0,79.0,63.0,64.0,80.0,77.0,72.0
Appian Corporation,Technology,Software - Infrastructure,US,APPN,38.0,32.0,36.0,35.0,61.0,38.0,28.0,32.0,33.0,36.0,39.0,32.0,31.0,35.0,30.0,36.0,38.0
"Heartland Financial USA, Inc.",Financial Services,Banks - Regional,US,HTLF,72.0,92.0,88.0,77.0,96.0,14.0,98.0,92.0,92.0,90.0,83.0,80.0,92.0,86.0,88.0,90.0,94.0
"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,US,FOLD,41.0,37.0,45.0,55.0,39.0,44.0,33.0,37.0,33.0,23.0,24.0,16.0,13.0,15.0,9.0,18.0,19.0
"Bread Financial Holdings, Inc.",Financial Services,Financial - Credit Services,US,BFH,98.0,100.0,97.0,99.0,99.0,99.0,100.0,100.0,99.0,98.0,98.0,96.0,98.0,96.0,94.0,86.0,87.0
"Four Corners Property Trust, Inc.",Real Estate,REIT - Retail,US,FCPT,67.0,73.0,63.0,71.0,71.0,65.0,70.0,74.0,74.0,70.0,61.0,70.0,18.0,33.0,30.0,91.0,41.0
"Kymera Therapeutics, Inc.",Healthcare,Biotechnology,US,KYMR,29.0,26.0,30.0,28.0,34.0,40.0,19.0,26.0,25.0,27.0,72.0,48.0,33.0,,,,
Flywire Corporation,Technology,Information Technology Services,US,FLYW,74.0,53.0,93.0,34.0,36.0,69.0,59.0,54.0,46.0,46.0,37.0,42.0,,,,,
First Financial Bancorp.,Financial Services,Banks - Regional,US,FFBC,84.0,94.0,82.0,83.0,71.0,86.0,85.0,94.0,74.0,92.0,66.0,75.0,86.0,79.0,78.0,77.0,63.0
PAR Technology Corporation,Technology,Software - Application,US,PAR,40.0,36.0,67.0,34.0,32.0,42.0,34.0,36.0,30.0,26.0,28.0,24.0,28.0,20.0,68.0,27.0,47.0
Vericel Corporation,Healthcare,Biotechnology,US,VCEL,46.0,44.0,68.0,45.0,46.0,45.0,44.0,45.0,51.0,49.0,47.0,33.0,37.0,17.0,7.0,9.0,3.0
Warby Parker Inc.,Healthcare,Medical - Instruments & Supplies,US,WRBY,45.0,44.0,50.0,55.0,56.0,44.0,47.0,45.0,36.0,35.0,43.0,39.0,,,,,
NuScale Power Corporation,Utilities,Renewable Utilities,US,SMR,29.0,7.0,31.0,22.0,14.0,4.0,14.0,7.0,14.0,9.0,13.0,13.0,40.0,,,,
