Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Insmed Incorporated,Healthcare,Biotechnology,US,INSM,44.0,42.0,51.0,35.0,65.0,49.0,50.0,41.0,49.0,49.0,48.0,54.0,41.0,43.0,43.0,44.0,41.0
Lamar Advertising Company,Real Estate,REIT - Specialty,US,LAMR,73.0,72.0,68.0,76.0,71.0,72.0,69.0,72.0,81.0,81.0,83.0,33.0,77.0,69.0,72.0,75.0,73.0
"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,US,TPR,72.0,72.0,45.0,71.0,46.0,81.0,34.0,58.0,59.0,76.0,16.0,63.0,85.0,65.0,69.0,82.0,58.0
"Houlihan Lokey, Inc.",Financial Services,Financial - Capital Markets,US,HLI,73.0,62.0,85.0,15.0,86.0,68.0,75.0,35.0,79.0,80.0,73.0,69.0,68.0,80.0,24.0,83.0,86.0
SNC-Lavalin Group Inc.,Industrials,Engineering & Construction,CA,ATRL.TO,70.0,28.0,81.0,13.0,50.0,84.0,26.0,27.0,1.0,25.0,22.0,11.0,24.0,13.0,30.0,11.0,24.0
Camden Property Trust,Real Estate,REIT - Residential,US,CPT,82.0,78.0,1.0,93.0,75.0,55.0,92.0,79.0,65.0,81.0,92.0,85.0,89.0,81.0,32.0,72.0,64.0
"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,US,CAG,90.0,94.0,43.0,14.0,81.0,68.0,65.0,70.0,71.0,63.0,82.0,74.0,59.0,75.0,8.0,3.0,94.0
Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,US,RL,72.0,74.0,45.0,72.0,69.0,78.0,37.0,45.0,67.0,5.0,79.0,77.0,95.0,2.0,83.0,60.0,55.0
"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,US,TXRH,75.0,77.0,70.0,61.0,81.0,80.0,69.0,77.0,82.0,81.0,96.0,82.0,82.0,81.0,80.0,82.0,80.0
Permian Resources Corporation,Energy,Oil & Gas Exploration & Production,US,PR,88.0,93.0,80.0,90.0,92.0,86.0,97.0,93.0,82.0,92.0,20.0,99.0,90.0,90.0,16.0,9.0,95.0
"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,US,CHRW,49.0,82.0,59.0,65.0,20.0,70.0,80.0,82.0,81.0,22.0,60.0,69.0,59.0,39.0,50.0,65.0,55.0
Albemarle Corporation,Basic Materials,Chemicals - Specialty,US,ALB,17.0,49.0,22.0,9.0,99.0,33.0,76.0,49.0,56.0,89.0,81.0,67.0,41.0,94.0,53.0,53.0,91.0
"Boston Properties, Inc.",Real Estate,REIT - Office,US,BXP,89.0,95.0,87.0,92.0,84.0,85.0,7.0,95.0,86.0,98.0,82.0,99.0,79.0,78.0,77.0,63.0,68.0
iA Financial Corporation Inc.,Financial Services,Insurance - Diversified,CA,IAG.TO,87.0,75.0,84.0,94.0,11.0,90.0,9.0,75.0,45.0,25.0,87.0,36.0,34.0,57.0,17.0,64.0,26.0
"Paycom Software, Inc.",Technology,Software - Application,US,PAYC,59.0,69.0,63.0,77.0,43.0,72.0,63.0,69.0,70.0,77.0,73.0,64.0,65.0,77.0,80.0,78.0,92.0
ITT Inc.,Industrials,Industrial - Machinery,US,ITT,58.0,66.0,49.0,66.0,40.0,75.0,67.0,66.0,45.0,19.0,95.0,59.0,56.0,80.0,61.0,36.0,60.0
"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,NBIX,63.0,72.0,62.0,57.0,87.0,54.0,81.0,72.0,86.0,89.0,41.0,93.0,94.0,35.0,39.0,31.0,40.0
"Jack Henry & Associates, Inc.",Technology,Information Technology Services,US,JKHY,66.0,70.0,56.0,80.0,63.0,56.0,68.0,58.0,73.0,73.0,76.0,73.0,56.0,66.0,64.0,74.0,71.0
"Plains All American Pipeline, L.P.",Energy,Oil & Gas Midstream,US,PAA,84.0,82.0,86.0,83.0,74.0,86.0,35.0,82.0,87.0,91.0,16.0,61.0,59.0,87.0,49.0,67.0,65.0
"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,US,HST,79.0,78.0,90.0,76.0,70.0,80.0,83.0,78.0,86.0,1.0,37.0,67.0,59.0,81.0,71.0,79.0,68.0
"CarMax, Inc.",Consumer Cyclical,Auto - Dealerships,US,KMX,83.0,55.0,91.0,15.0,94.0,82.0,57.0,86.0,6.0,53.0,20.0,25.0,18.0,12.0,17.0,10.0,11.0
Molson Coors Beverage Company,Consumer Defensive,Beverages - Alcoholic,US,TAP,79.0,81.0,82.0,78.0,30.0,90.0,70.0,81.0,2.0,75.0,10.0,96.0,81.0,61.0,33.0,77.0,84.0
Service Corporation International,Consumer Cyclical,Personal Products & Services,US,SCI,77.0,73.0,78.0,73.0,76.0,76.0,73.0,73.0,75.0,64.0,73.0,75.0,66.0,47.0,84.0,78.0,74.0
W. P. Carey Inc.,Real Estate,REIT - Diversified,US,WPC,88.0,71.0,80.0,70.0,95.0,74.0,78.0,71.0,79.0,85.0,76.0,87.0,61.0,75.0,76.0,86.0,71.0
Dayforce Inc,Technology,Software - Application,US,DAY,94.0,91.0,99.0,0.0,68.0,76.0,3.0,91.0,7.0,12.0,96.0,37.0,17.0,93.0,42.0,26.0,
Pilgrim's Pride Corporation,Consumer Defensive,Packaged Foods,US,PPC,78.0,80.0,73.0,80.0,74.0,77.0,81.0,80.0,53.0,97.0,96.0,70.0,79.0,55.0,71.0,68.0,67.0
Liberty Broadband Corporation,Communication Services,Telecommunications Services,US,LBRDA,29.0,23.0,33.0,29.0,32.0,36.0,26.0,23.0,18.0,20.0,20.0,17.0,15.0,18.0,20.0,14.0,19.0
Bunge Limited,Consumer Defensive,Agricultural Farm Products,US,BG,78.0,70.0,93.0,2.0,91.0,79.0,88.0,70.0,5.0,8.0,6.0,37.0,4.0,95.0,83.0,41.0,79.0
"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,US,BJ,85.0,68.0,99.0,70.0,77.0,75.0,64.0,72.0,83.0,83.0,78.0,90.0,92.0,96.0,95.0,,
Jones Lang LaSalle Incorporated,Real Estate,Real Estate - Services,US,JLL,70.0,85.0,71.0,92.0,3.0,89.0,93.0,85.0,27.0,59.0,86.0,51.0,61.0,88.0,36.0,44.0,60.0
"Okta, Inc.",Technology,Software - Infrastructure,US,OKTA,4.0,9.0,92.0,9.0,6.0,9.0,11.0,20.0,16.0,13.0,20.0,19.0,24.0,30.0,33.0,34.0,
TMX Group Limited,Financial Services,Financial - Data & Stock Exchanges,CA,X.TO,67.0,70.0,72.0,77.0,39.0,72.0,65.0,70.0,48.0,68.0,71.0,68.0,60.0,39.0,68.0,4.0,84.0
"BWX Technologies, Inc.",Industrials,Aerospace & Defense,US,BWXT,65.0,70.0,40.0,54.0,39.0,86.0,62.0,70.0,60.0,67.0,47.0,61.0,39.0,67.0,59.0,84.0,84.0
U-Haul Holding Company,Industrials,Rental & Leasing Services,US,UHAL,88.0,83.0,84.0,81.0,1.0,85.0,71.0,78.0,80.0,87.0,84.0,86.0,59.0,84.0,78.0,81.0,78.0
The J. M. Smucker Company,Consumer Defensive,Packaged Foods,US,SJM,77.0,74.0,78.0,45.0,89.0,76.0,54.0,2.0,81.0,79.0,74.0,83.0,47.0,74.0,78.0,79.0,67.0
FirstService Corporation,Real Estate,Real Estate - Services,CA,FSV.TO,86.0,86.0,63.0,89.0,12.0,98.0,81.0,86.0,52.0,67.0,90.0,15.0,70.0,81.0,89.0,91.0,90.0
BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,US,BMRN,65.0,55.0,76.0,61.0,41.0,67.0,87.0,55.0,68.0,3.0,28.0,8.0,16.0,21.0,28.0,61.0,32.0
"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty,US,AFG,68.0,83.0,81.0,18.0,38.0,83.0,89.0,83.0,70.0,76.0,88.0,87.0,92.0,91.0,72.0,91.0,86.0
Solventum Corporation,Healthcare,Medical - Care Facilities,US,SOLV,86.0,69.0,66.0,90.0,78.0,94.0,71.0,69.0,69.0,74.0,77.0,,,,,,
Element Fleet Management Corp.,Industrials,Rental & Leasing Services,CA,EFN.TO,70.0,16.0,,17.0,14.0,76.0,19.0,16.0,36.0,97.0,98.0,98.0,65.0,27.0,56.0,2.0,94.0
Eastman Chemical Company,Basic Materials,Chemicals - Specialty,US,EMN,67.0,72.0,78.0,71.0,24.0,69.0,84.0,72.0,68.0,81.0,88.0,80.0,68.0,55.0,68.0,76.0,75.0
Alcoa Corporation,Basic Materials,Aluminum,US,AA,10.0,20.0,69.0,97.0,54.0,12.0,17.0,19.0,98.0,84.0,1.0,12.0,79.0,94.0,40.0,12.0,6.0
GameStop Corp.,Consumer Cyclical,Specialty Retail,US,GME,13.0,1.0,91.0,88.0,22.0,4.0,99.0,16.0,65.0,12.0,55.0,15.0,98.0,68.0,69.0,59.0,79.0
Evercore Inc.,Financial Services,Financial - Capital Markets,US,EVR,80.0,77.0,85.0,92.0,7.0,91.0,91.0,77.0,64.0,81.0,86.0,75.0,83.0,92.0,91.0,97.0,84.0
Stifel Financial Corp.,Financial Services,Financial - Capital Markets,US,SF,25.0,55.0,23.0,73.0,9.0,59.0,58.0,55.0,80.0,61.0,89.0,69.0,65.0,90.0,4.0,5.0,64.0
Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,US,NCLH,89.0,97.0,37.0,90.0,99.0,9.0,40.0,97.0,17.0,35.0,44.0,79.0,82.0,80.0,76.0,83.0,75.0
"Lincoln Electric Holdings, Inc.",Industrials,Manufacturing - Tools & Accessories,US,LECO,66.0,64.0,75.0,73.0,62.0,52.0,71.0,64.0,48.0,69.0,76.0,68.0,57.0,62.0,66.0,83.0,69.0
"Juniper Networks, Inc.",Technology,Communication Equipment,US,JNPR,79.0,86.0,76.0,20.0,0.0,30.0,90.0,87.0,24.0,89.0,84.0,72.0,71.0,92.0,74.0,65.0,8.0
Royalty Pharma plc,Healthcare,Biotechnology,US,RPRX,83.0,85.0,64.0,94.0,100.0,71.0,95.0,86.0,99.0,93.0,92.0,40.0,59.0,57.0,20.0,21.0,
"American Financial Group, Inc. ",Financial Services,Insurance - Property & Casualty,US,AFGB,68.0,83.0,81.0,18.0,38.0,84.0,89.0,83.0,70.0,76.0,88.0,87.0,92.0,91.0,73.0,91.0,86.0
Pan American Silver Corp.,Basic Materials,Silver,CA,PAAS.TO,2.0,5.0,89.0,4.0,10.0,7.0,5.0,4.0,17.0,93.0,86.0,86.0,98.0,76.0,78.0,16.0,17.0
"Universal Health Services, Inc.",Healthcare,Medical - Care Facilities,US,UHS,76.0,76.0,64.0,81.0,73.0,77.0,54.0,76.0,75.0,53.0,85.0,76.0,75.0,69.0,74.0,68.0,76.0
Stifel Financial Corporation 5.20% Senior Notes due 2047,Financial Services,Investment - Banking & Investment Services,US,SFB,25.0,55.0,23.0,73.0,9.0,59.0,58.0,55.0,80.0,61.0,89.0,69.0,65.0,91.0,4.0,5.0,64.0
"Globus Medical, Inc.",Healthcare,Medical - Devices,US,GMED,92.0,79.0,89.0,73.0,4.0,94.0,99.0,79.0,56.0,80.0,79.0,60.0,58.0,67.0,69.0,53.0,44.0
"Assurant, Inc.",Financial Services,Insurance - Specialty,US,AIZ,80.0,76.0,86.0,89.0,35.0,76.0,71.0,76.0,85.0,68.0,88.0,91.0,86.0,52.0,26.0,74.0,43.0
Regal Rexnord Corporation,Industrials,Industrial - Machinery,US,RRX,86.0,2.0,77.0,83.0,91.0,88.0,11.0,2.0,53.0,75.0,83.0,75.0,72.0,63.0,79.0,85.0,98.0
"Floor & Decor Holdings, Inc.",Consumer Cyclical,Home Improvement,US,FND,87.0,88.0,86.0,88.0,87.0,83.0,87.0,88.0,29.0,61.0,81.0,67.0,72.0,53.0,77.0,40.0,87.0
"Kinsale Capital Group, Inc.",Financial Services,Insurance - Property & Casualty,US,KNSL,82.0,86.0,80.0,86.0,81.0,77.0,84.0,86.0,92.0,88.0,89.0,88.0,89.0,88.0,86.0,90.0,95.0
"Franklin Resources, Inc.",Financial Services,Asset Management,US,BEN,79.0,80.0,4.0,86.0,60.0,14.0,82.0,66.0,76.0,41.0,68.0,25.0,88.0,36.0,50.0,55.0,46.0
Ally Financial Inc.,Financial Services,Financial - Credit Services,US,ALLY,90.0,93.0,78.0,91.0,96.0,22.0,93.0,93.0,92.0,69.0,90.0,84.0,90.0,93.0,92.0,6.0,94.0
MGM Resorts International,Consumer Cyclical,"Gambling, Resorts & Casinos",US,MGM,84.0,83.0,88.0,82.0,84.0,79.0,90.0,83.0,97.0,63.0,65.0,50.0,91.0,56.0,62.0,8.0,3.0
"AptarGroup, Inc.",Healthcare,Medical - Instruments & Supplies,US,ATR,79.0,79.0,79.0,71.0,63.0,87.0,76.0,80.0,83.0,74.0,86.0,82.0,73.0,67.0,68.0,71.0,70.0
Bio-Techne Corporation,Healthcare,Biotechnology,US,TECH,79.0,76.0,74.0,76.0,76.0,84.0,61.0,52.0,67.0,87.0,56.0,78.0,66.0,76.0,62.0,61.0,58.0
"MasTec, Inc.",Industrials,Engineering & Construction,US,MTZ,97.0,2.0,84.0,95.0,8.0,100.0,98.0,2.0,98.0,86.0,87.0,69.0,80.0,29.0,67.0,4.0,87.0
"Assurant, Inc. 5.25% Subordinat",Financial Services,Insurance - Diversified,US,AIZN,80.0,76.0,86.0,89.0,36.0,76.0,71.0,76.0,85.0,68.0,88.0,91.0,86.0,52.0,26.0,74.0,43.0
Paylocity Holding Corporation,Technology,Software - Application,US,PCTY,77.0,78.0,73.0,72.0,79.0,76.0,72.0,79.0,80.0,79.0,77.0,82.0,85.0,97.0,2.0,13.0,12.0
Talen Energy Corporation,Utilities,Independent Power Producers,US,TLN,35.0,69.0,43.0,23.0,42.0,65.0,8.0,69.0,16.0,6.0,25.0,,,,,,
"Rocket Lab USA, Inc.",Industrials,Aerospace & Defense,US,RKLB,36.0,36.0,44.0,33.0,28.0,55.0,41.0,35.0,46.0,38.0,40.0,41.0,,,,,
"Procore Technologies, Inc.",Technology,Software - Application,US,PCOR,6.0,15.0,12.0,3.0,5.0,12.0,13.0,14.0,18.0,17.0,20.0,23.0,28.0,29.0,,,
IGM Financial Inc.,Financial Services,Asset Management,CA,IGM.TO,55.0,43.0,67.0,69.0,42.0,43.0,59.0,42.0,50.0,57.0,60.0,53.0,53.0,54.0,48.0,42.0,49.0
Instacart (Maplebear Inc.),Consumer Cyclical,Specialty Retail,US,CART,75.0,16.0,69.0,90.0,50.0,73.0,23.0,16.0,39.0,89.0,68.0,52.0,,,,,
Saputo Inc.,Consumer Defensive,Packaged Foods,CA,SAP.TO,92.0,93.0,64.0,67.0,91.0,7.0,58.0,74.0,88.0,78.0,77.0,62.0,50.0,67.0,63.0,61.0,58.0
"TKO Group Holdings, Inc.",Communication Services,Entertainment,US,TKO,1.0,2.0,96.0,90.0,18.0,2.0,67.0,2.0,70.0,77.0,80.0,73.0,78.0,87.0,70.0,78.0,
"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,US,NLY,95.0,9.0,1.0,1.0,89.0,15.0,6.0,9.0,91.0,68.0,16.0,35.0,100.0,93.0,93.0,3.0,4.0
Alamos Gold Inc.,Basic Materials,Gold,CA,AGI.TO,83.0,82.0,75.0,85.0,84.0,83.0,84.0,82.0,97.0,3.0,85.0,87.0,6.0,95.0,2.0,19.0,2.0
"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,US,ACI,85.0,80.0,84.0,90.0,90.0,61.0,74.0,78.0,86.0,94.0,92.0,98.0,99.0,4.0,8.0,25.0,21.0
"AAON, Inc.",Industrials,Construction,US,AAON,65.0,52.0,63.0,44.0,83.0,63.0,55.0,52.0,38.0,61.0,75.0,77.0,63.0,54.0,56.0,56.0,56.0
"Vaxcyte, Inc.",Healthcare,Biotechnology,US,PCVX,55.0,43.0,44.0,55.0,76.0,50.0,41.0,43.0,42.0,66.0,41.0,50.0,54.0,20.0,,,
CubeSmart,Real Estate,REIT - Industrial,US,CUBE,71.0,71.0,67.0,76.0,75.0,66.0,70.0,71.0,91.0,91.0,91.0,92.0,78.0,81.0,87.0,86.0,96.0
Hamilton Lane Incorporated,Financial Services,Asset Management,US,HLNE,57.0,50.0,75.0,70.0,38.0,10.0,73.0,64.0,41.0,63.0,58.0,90.0,95.0,100.0,75.0,53.0,52.0
Lundin Mining Corporation,Basic Materials,Copper,CA,LUN.TO,92.0,92.0,66.0,90.0,98.0,95.0,0.0,92.0,84.0,81.0,90.0,90.0,85.0,80.0,14.0,7.0,71.0
"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,US,LW,66.0,61.0,82.0,82.0,31.0,44.0,66.0,44.0,84.0,79.0,74.0,69.0,58.0,63.0,61.0,62.0,67.0
Generac Holdings Inc.,Industrials,Industrial - Machinery,US,GNRC,83.0,85.0,74.0,66.0,92.0,86.0,79.0,85.0,23.0,46.0,70.0,64.0,54.0,71.0,83.0,83.0,65.0
"Tetra Tech, Inc.",Industrials,Engineering & Construction,US,TTEK,60.0,60.0,60.0,73.0,69.0,32.0,78.0,68.0,70.0,69.0,73.0,66.0,63.0,57.0,71.0,92.0,56.0
"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,US,COKE,73.0,79.0,80.0,68.0,65.0,79.0,83.0,79.0,70.0,89.0,87.0,99.0,3.0,89.0,89.0,75.0,88.0
Keyera Corp.,Energy,Oil & Gas Midstream,CA,KEY.TO,84.0,83.0,68.0,77.0,94.0,90.0,81.0,83.0,90.0,80.0,97.0,80.0,71.0,74.0,75.0,89.0,77.0
"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,US,CCK,98.0,88.0,8.0,83.0,11.0,98.0,87.0,88.0,64.0,6.0,83.0,84.0,64.0,12.0,75.0,83.0,82.0
"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,US,IPG,67.0,35.0,97.0,40.0,12.0,76.0,56.0,34.0,39.0,84.0,94.0,84.0,48.0,68.0,44.0,67.0,64.0
Open Text Corporation,Technology,Software - Application,CA,OTEX.TO,76.0,80.0,15.0,47.0,90.0,96.0,40.0,93.0,88.0,89.0,92.0,89.0,88.0,28.0,74.0,81.0,76.0
"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,US,OHI,78.0,85.0,71.0,72.0,82.0,84.0,73.0,85.0,75.0,79.0,93.0,74.0,76.0,95.0,71.0,79.0,68.0
"Catalent, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,CTLT,12.0,18.0,19.0,96.0,23.0,18.0,27.0,10.0,52.0,44.0,85.0,77.0,93.0,86.0,63.0,42.0,98.0
"Essential Utilities, Inc.",Utilities,Regulated Water,US,WTRG,68.0,78.0,84.0,82.0,55.0,59.0,78.0,78.0,70.0,74.0,77.0,72.0,79.0,70.0,71.0,75.0,69.0
Murphy USA Inc.,Consumer Cyclical,Specialty Retail,US,MUSA,75.0,69.0,66.0,75.0,80.0,75.0,60.0,69.0,76.0,81.0,72.0,81.0,78.0,57.0,66.0,59.0,58.0
"Penske Automotive Group, Inc.",Consumer Cyclical,Auto - Dealerships,US,PAG,29.0,59.0,59.0,29.0,73.0,9.0,69.0,59.0,62.0,63.0,82.0,63.0,64.0,52.0,52.0,57.0,60.0
First Horizon Corporation,Financial Services,Banks - Regional,US,FHN,69.0,70.0,73.0,15.0,84.0,79.0,92.0,70.0,88.0,44.0,31.0,78.0,29.0,18.0,42.0,92.0,89.0
Gildan Activewear Inc.,Consumer Cyclical,Apparel - Manufacturers,CA,GIL.TO,65.0,59.0,66.0,81.0,20.0,71.0,79.0,58.0,46.0,60.0,10.0,69.0,71.0,72.0,67.0,36.0,39.0
TopBuild Corp.,Industrials,Engineering & Construction,US,BLD,66.0,69.0,71.0,42.0,61.0,71.0,67.0,69.0,53.0,67.0,72.0,69.0,62.0,38.0,52.0,39.0,97.0
CACI International Inc,Technology,Information Technology Services,US,CACI,58.0,63.0,36.0,63.0,77.0,56.0,49.0,58.0,84.0,69.0,75.0,81.0,56.0,73.0,71.0,74.0,66.0
Aramark,Industrials,Specialty Business Services,US,ARMK,85.0,86.0,95.0,82.0,91.0,2.0,92.0,62.0,92.0,2.0,19.0,82.0,78.0,87.0,86.0,87.0,86.0
Pinnacle West Capital Corporation,Utilities,Regulated Electric,US,PNW,83.0,84.0,70.0,55.0,99.0,0.0,56.0,84.0,88.0,71.0,77.0,77.0,85.0,82.0,81.0,84.0,87.0
A. O. Smith Corporation,Industrials,Industrial - Machinery,US,AOS,59.0,64.0,71.0,34.0,47.0,73.0,64.0,64.0,79.0,69.0,75.0,64.0,53.0,55.0,62.0,59.0,59.0
UL Solutions Inc.,Industrials,Specialty Business Services,US,ULS,75.0,77.0,72.0,59.0,84.0,78.0,78.0,77.0,70.0,81.0,82.0,73.0,,,,,
"Medpace Holdings, Inc.",Healthcare,Medical - Diagnostics & Research,US,MEDP,72.0,72.0,69.0,66.0,73.0,77.0,70.0,72.0,78.0,73.0,77.0,80.0,82.0,84.0,95.0,2.0,5.0
"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology,US,SRPT,6.0,55.0,10.0,81.0,5.0,13.0,83.0,54.0,32.0,61.0,21.0,38.0,55.0,93.0,47.0,38.0,48.0
Parsons Corporation,Industrials,Industrial - Machinery,US,PSN,95.0,85.0,90.0,81.0,42.0,89.0,90.0,85.0,88.0,85.0,88.0,78.0,75.0,86.0,1.0,21.0,20.0
"DT Midstream, Inc.",Energy,Oil & Gas Midstream,US,DTM,79.0,80.0,74.0,75.0,86.0,73.0,80.0,80.0,83.0,81.0,79.0,79.0,72.0,,,,
AltaGas Ltd.,Utilities,Regulated Gas,CA,ALA.TO,82.0,75.0,68.0,2.0,70.0,66.0,23.0,75.0,72.0,88.0,71.0,42.0,24.0,95.0,80.0,97.0,90.0
Crane Company,Industrials,Industrial - Machinery,US,CR,61.0,53.0,75.0,53.0,13.0,86.0,71.0,52.0,13.0,64.0,76.0,89.0,61.0,76.0,84.0,51.0,63.0
Churchill Downs Incorporated,Consumer Cyclical,"Gambling, Resorts & Casinos",US,CHDN,76.0,70.0,82.0,59.0,88.0,75.0,69.0,70.0,68.0,71.0,97.0,82.0,33.0,69.0,78.0,91.0,88.0
"Mueller Industries, Inc.",Industrials,Manufacturing - Metal Fabrication,US,MLI,62.0,62.0,66.0,42.0,68.0,70.0,73.0,61.0,64.0,41.0,77.0,80.0,73.0,31.0,68.0,75.0,46.0
West Fraser Timber Co. Ltd.,Basic Materials,"Paper, Lumber & Forest Products",CA,WFG.TO,4.0,6.0,11.0,89.0,13.0,17.0,78.0,5.0,64.0,66.0,77.0,13.0,57.0,68.0,78.0,87.0,75.0
GitLab Inc.,Technology,Software - Application,US,GTLB,31.0,20.0,2.0,20.0,14.0,25.0,28.0,32.0,28.0,30.0,39.0,,,,,,
Antero Resources Corporation,Energy,Oil & Gas Exploration & Production,US,AR,98.0,91.0,3.0,9.0,96.0,86.0,97.0,91.0,78.0,2.0,17.0,6.0,4.0,89.0,9.0,53.0,67.0
CAE Inc.,Industrials,Aerospace & Defense,CA,CAE.TO,9.0,8.0,85.0,20.0,19.0,88.0,85.0,77.0,90.0,2.0,77.0,74.0,59.0,76.0,66.0,63.0,66.0
Eagle Materials Inc.,Basic Materials,Construction Materials,US,EXP,66.0,63.0,70.0,57.0,51.0,70.0,61.0,63.0,73.0,81.0,94.0,94.0,64.0,72.0,72.0,60.0,63.0
Webster Financial Corporation,Financial Services,Banks - Regional,US,WBS,28.0,62.0,9.0,65.0,67.0,41.0,74.0,62.0,84.0,78.0,77.0,45.0,64.0,74.0,76.0,67.0,63.0
"Applied Industrial Technologies, Inc.",Industrials,Industrial - Distribution,US,AIT,61.0,56.0,67.0,63.0,53.0,63.0,44.0,57.0,44.0,78.0,98.0,65.0,54.0,59.0,94.0,63.0,49.0
SEI Investments Company,Financial Services,Asset Management,US,SEIC,57.0,56.0,65.0,51.0,53.0,55.0,66.0,56.0,67.0,65.0,64.0,60.0,59.0,56.0,59.0,57.0,57.0
APi Group Corporation,Industrials,Engineering & Construction,US,APG,87.0,89.0,86.0,72.0,31.0,97.0,82.0,89.0,93.0,92.0,6.0,12.0,44.0,54.0,,,
Viper Energy Partners LP,Energy,Oil & Gas Midstream,US,VNOM,86.0,88.0,90.0,83.0,85.0,82.0,85.0,88.0,62.0,66.0,13.0,59.0,75.0,60.0,3.0,85.0,81.0
"Woodward, Inc.",Industrials,Aerospace & Defense,US,WWD,63.0,63.0,72.0,70.0,59.0,42.0,73.0,67.0,65.0,85.0,72.0,72.0,74.0,69.0,82.0,70.0,70.0
"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto - Parts,US,ALSN,62.0,63.0,63.0,54.0,60.0,69.0,65.0,63.0,69.0,73.0,79.0,69.0,64.0,61.0,86.0,88.0,83.0
"Aurora Innovation, Inc.",Technology,Information Technology Services,US,AUR,49.0,44.0,47.0,57.0,56.0,49.0,47.0,44.0,24.0,45.0,57.0,57.0,,,,,
RBC Bearings Incorporated,Industrials,Manufacturing - Tools & Accessories,US,RBC,67.0,67.0,51.0,72.0,68.0,74.0,57.0,67.0,93.0,78.0,68.0,58.0,70.0,66.0,60.0,60.0,41.0
"Lithia Motors, Inc.",Consumer Cyclical,Auto - Dealerships,US,LAD,16.0,15.0,65.0,14.0,22.0,11.0,36.0,15.0,12.0,78.0,66.0,78.0,79.0,34.0,31.0,31.0,25.0
"WESCO International, Inc.",Industrials,Industrial - Distribution,US,WCC,66.0,40.0,68.0,13.0,95.0,41.0,69.0,39.0,20.0,24.0,94.0,57.0,64.0,48.0,87.0,63.0,47.0
"Wynn Resorts, Limited",Consumer Cyclical,"Gambling, Resorts & Casinos",US,WYNN,69.0,75.0,3.0,87.0,81.0,43.0,8.0,75.0,22.0,26.0,39.0,88.0,74.0,84.0,91.0,87.0,67.0
Western Alliance Bancorporation,Financial Services,Banks - Regional,US,WAL,37.0,15.0,17.0,16.0,70.0,80.0,7.0,15.0,85.0,5.0,69.0,70.0,62.0,57.0,20.0,37.0,25.0
"Confluent, Inc.",Technology,Software - Infrastructure,US,CFLT,22.0,29.0,23.0,22.0,34.0,23.0,27.0,27.0,29.0,28.0,35.0,42.0,,,,,
"Rivian Automotive, Inc.",Consumer Cyclical,Auto - Manufacturers,US,RIVN,45.0,53.0,51.0,38.0,54.0,50.0,42.0,53.0,45.0,36.0,53.0,44.0,,,,,
Encompass Health Corporation,Healthcare,Medical - Care Facilities,US,EHC,81.0,84.0,80.0,77.0,81.0,80.0,81.0,84.0,89.0,79.0,85.0,77.0,86.0,85.0,82.0,85.0,77.0
"Roku, Inc.",Communication Services,Entertainment,US,ROKU,12.0,16.0,4.0,15.0,15.0,23.0,14.0,16.0,19.0,57.0,3.0,18.0,9.0,13.0,40.0,42.0,
"Advanced Drainage Systems, Inc.",Industrials,Construction,US,WMS,64.0,69.0,64.0,62.0,31.0,80.0,69.0,69.0,60.0,83.0,11.0,80.0,82.0,89.0,95.0,85.0,95.0
"Exelixis, Inc.",Healthcare,Biotechnology,US,EXEL,58.0,74.0,79.0,39.0,78.0,32.0,100.0,73.0,84.0,79.0,79.0,74.0,34.0,54.0,6.0,44.0,45.0
"Charles River Laboratories International, Inc.",Healthcare,Medical - Diagnostics & Research,US,CRL,78.0,70.0,88.0,80.0,79.0,65.0,79.0,70.0,70.0,82.0,73.0,79.0,79.0,85.0,76.0,77.0,77.0
