Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Stifel Financial Corporation 5.20% Senior Notes due 2047,Financial Services,Investment - Banking & Investment Services,US,SFB,74.0,25.0,82.0,72.0,71.0,70.0,57.0,25.0,69.0,69.0,66.0,65.0,69.0,51.0,44.0,42.0,57.0
"Globus Medical, Inc.",Healthcare,Medical - Devices,US,GMED,71.0,71.0,66.0,71.0,65.0,63.0,77.0,70.0,74.0,74.0,70.0,75.0,74.0,75.0,78.0,74.0,77.0
"Assurant, Inc.",Financial Services,Insurance - Specialty,US,AIZ,47.0,56.0,49.0,26.0,55.0,53.0,47.0,55.0,41.0,60.0,44.0,41.0,39.0,43.0,53.0,29.0,39.0
Regal Rexnord Corporation,Industrials,Industrial - Machinery,US,RRX,69.0,64.0,69.0,71.0,68.0,68.0,64.0,63.0,63.0,56.0,59.0,58.0,53.0,52.0,54.0,52.0,49.0
"Floor & Decor Holdings, Inc.",Consumer Cyclical,Home Improvement,US,FND,42.0,59.0,54.0,59.0,58.0,53.0,46.0,58.0,54.0,54.0,55.0,51.0,47.0,46.0,43.0,40.0,38.0
"Kinsale Capital Group, Inc.",Financial Services,Insurance - Property & Casualty,US,KNSL,49.0,82.0,83.0,26.0,81.0,84.0,77.0,82.0,69.0,73.0,69.0,70.0,61.0,63.0,72.0,83.0,73.0
"Franklin Resources, Inc.",Financial Services,Asset Management,US,BEN,65.0,54.0,53.0,66.0,65.0,54.0,69.0,69.0,69.0,69.0,67.0,73.0,76.0,77.0,78.0,80.0,78.0
Ally Financial Inc.,Financial Services,Financial - Credit Services,US,ALLY,62.0,78.0,71.0,40.0,28.0,66.0,67.0,77.0,72.0,84.0,70.0,76.0,71.0,69.0,68.0,11.0,52.0
MGM Resorts International,Consumer Cyclical,"Gambling, Resorts & Casinos",US,MGM,61.0,67.0,61.0,64.0,65.0,61.0,57.0,66.0,53.0,62.0,17.0,84.0,66.0,67.0,70.0,65.0,63.0
"AptarGroup, Inc.",Healthcare,Medical - Instruments & Supplies,US,ATR,70.0,70.0,72.0,73.0,71.0,72.0,69.0,69.0,62.0,62.0,67.0,66.0,62.0,61.0,62.0,62.0,58.0
Bio-Techne Corporation,Healthcare,Biotechnology,US,TECH,80.0,78.0,74.0,84.0,82.0,75.0,77.0,84.0,78.0,70.0,68.0,66.0,64.0,64.0,73.0,75.0,83.0
"MasTec, Inc.",Industrials,Engineering & Construction,US,MTZ,45.0,49.0,51.0,52.0,47.0,46.0,45.0,48.0,42.0,51.0,55.0,51.0,46.0,42.0,40.0,32.0,38.0
"Assurant, Inc. 5.25% Subordinat",Financial Services,Insurance - Diversified,US,AIZN,47.0,56.0,49.0,26.0,55.0,53.0,47.0,55.0,41.0,60.0,44.0,41.0,39.0,43.0,53.0,29.0,39.0
Paylocity Holding Corporation,Technology,Software - Application,US,PCTY,74.0,76.0,65.0,75.0,81.0,71.0,64.0,69.0,58.0,58.0,65.0,64.0,50.0,42.0,32.0,15.0,15.0
Talen Energy Corporation,Utilities,Independent Power Producers,US,TLN,96.0,99.0,94.0,99.0,76.0,46.0,62.0,99.0,80.0,64.0,63.0,,,,,,
"Rocket Lab USA, Inc.",Industrials,Aerospace & Defense,US,RKLB,18.0,12.0,12.0,13.0,13.0,14.0,12.0,12.0,13.0,9.0,9.0,10.0,,,,,
"Procore Technologies, Inc.",Technology,Software - Application,US,PCOR,33.0,19.0,23.0,42.0,42.0,24.0,19.0,19.0,15.0,12.0,20.0,14.0,12.0,10.0,,,
IGM Financial Inc.,Financial Services,Asset Management,CA,IGM.TO,87.0,85.0,85.0,84.0,88.0,82.0,85.0,84.0,79.0,82.0,83.0,81.0,79.0,78.0,79.0,80.0,79.0
Instacart (Maplebear Inc.),Consumer Cyclical,Specialty Retail,US,CART,57.0,11.0,63.0,51.0,73.0,49.0,6.0,11.0,38.0,21.0,22.0,6.0,,,,,
Saputo Inc.,Consumer Defensive,Packaged Foods,CA,SAP.TO,46.0,50.0,48.0,51.0,51.0,49.0,48.0,52.0,43.0,48.0,50.0,47.0,47.0,47.0,44.0,41.0,44.0
"TKO Group Holdings, Inc.",Communication Services,Entertainment,US,TKO,75.0,85.0,83.0,89.0,86.0,81.0,75.0,84.0,87.0,84.0,90.0,66.0,63.0,59.0,56.0,57.0,
"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,US,NLY,99.0,25.0,98.0,95.0,98.0,98.0,98.0,25.0,99.0,98.0,100.0,99.0,100.0,99.0,99.0,99.0,5.0
Alamos Gold Inc.,Basic Materials,Gold,CA,AGI.TO,93.0,90.0,92.0,93.0,89.0,89.0,90.0,90.0,79.0,88.0,91.0,86.0,65.0,76.0,72.0,59.0,72.0
"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,US,ACI,40.0,48.0,43.0,47.0,46.0,46.0,41.0,47.0,42.0,40.0,41.0,36.0,32.0,32.0,30.0,24.0,12.0
"AAON, Inc.",Industrials,Construction,US,AAON,76.0,75.0,74.0,77.0,75.0,76.0,68.0,75.0,62.0,62.0,70.0,64.0,58.0,64.0,67.0,66.0,67.0
"Vaxcyte, Inc.",Healthcare,Biotechnology,US,PCVX,5.0,25.0,23.0,28.0,29.0,6.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,,,
CubeSmart,Real Estate,REIT - Industrial,US,CUBE,95.0,95.0,94.0,94.0,95.0,94.0,94.0,95.0,92.0,93.0,94.0,94.0,90.0,91.0,91.0,91.0,89.0
Hamilton Lane Incorporated,Financial Services,Asset Management,US,HLNE,91.0,92.0,92.0,91.0,93.0,87.0,24.0,90.0,96.0,92.0,92.0,91.0,90.0,87.0,81.0,88.0,89.0
Lundin Mining Corporation,Basic Materials,Copper,CA,LUN.TO,86.0,85.0,87.0,87.0,84.0,83.0,78.0,84.0,76.0,90.0,85.0,81.0,77.0,88.0,78.0,80.0,77.0
"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,US,LW,68.0,73.0,66.0,71.0,72.0,72.0,71.0,72.0,58.0,62.0,66.0,68.0,64.0,61.0,55.0,57.0,55.0
Generac Holdings Inc.,Industrials,Industrial - Machinery,US,GNRC,62.0,62.0,65.0,63.0,51.0,68.0,57.0,62.0,58.0,67.0,69.0,64.0,63.0,59.0,59.0,61.0,66.0
"Tetra Tech, Inc.",Industrials,Engineering & Construction,US,TTEK,53.0,57.0,56.0,56.0,57.0,55.0,54.0,56.0,50.0,47.0,48.0,43.0,40.0,39.0,38.0,38.0,32.0
"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,US,COKE,65.0,62.0,62.0,66.0,66.0,70.0,51.0,61.0,53.0,45.0,50.0,38.0,34.0,36.0,38.0,30.0,29.0
Keyera Corp.,Energy,Oil & Gas Midstream,CA,KEY.TO,62.0,65.0,68.0,70.0,72.0,63.0,62.0,64.0,57.0,63.0,76.0,70.0,62.0,59.0,66.0,70.0,56.0
"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,US,CCK,52.0,63.0,39.0,66.0,63.0,65.0,62.0,63.0,55.0,36.0,59.0,57.0,54.0,56.0,56.0,52.0,47.0
"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,US,IPG,59.0,68.0,50.0,62.0,55.0,73.0,63.0,67.0,59.0,59.0,57.0,55.0,49.0,49.0,47.0,45.0,43.0
Open Text Corporation,Technology,Software - Application,CA,OTEX.TO,81.0,85.0,76.0,82.0,81.0,82.0,79.0,80.0,77.0,81.0,84.0,82.0,77.0,76.0,78.0,73.0,73.0
"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,US,OHI,98.0,98.0,97.0,98.0,98.0,96.0,98.0,97.0,95.0,97.0,98.0,98.0,96.0,97.0,97.0,97.0,97.0
"Catalent, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,CTLT,51.0,21.0,45.0,73.0,55.0,54.0,21.0,42.0,57.0,59.0,56.0,51.0,48.0,47.0,50.0,49.0,50.0
"Essential Utilities, Inc.",Utilities,Regulated Water,US,WTRG,93.0,91.0,93.0,92.0,92.0,91.0,80.0,91.0,83.0,87.0,90.0,92.0,88.0,90.0,90.0,88.0,89.0
Murphy USA Inc.,Consumer Cyclical,Specialty Retail,US,MUSA,39.0,46.0,45.0,46.0,44.0,44.0,40.0,46.0,40.0,39.0,43.0,34.0,32.0,30.0,30.0,27.0,26.0
"Penske Automotive Group, Inc.",Consumer Cyclical,Auto - Dealerships,US,PAG,39.0,48.0,45.0,45.0,46.0,43.0,43.0,47.0,43.0,43.0,40.0,36.0,33.0,31.0,30.0,28.0,27.0
First Horizon Corporation,Financial Services,Banks - Regional,US,FHN,67.0,87.0,83.0,21.0,23.0,36.0,73.0,87.0,84.0,84.0,78.0,78.0,89.0,79.0,79.0,61.0,77.0
Gildan Activewear Inc.,Consumer Cyclical,Apparel - Manufacturers,CA,GIL.TO,73.0,75.0,74.0,71.0,71.0,73.0,68.0,74.0,69.0,70.0,43.0,62.0,64.0,64.0,62.0,61.0,61.0
TopBuild Corp.,Industrials,Engineering & Construction,US,BLD,69.0,71.0,69.0,69.0,71.0,69.0,68.0,71.0,62.0,58.0,60.0,54.0,46.0,43.0,38.0,33.0,29.0
CACI International Inc,Technology,Information Technology Services,US,CACI,51.0,56.0,53.0,56.0,62.0,52.0,49.0,56.0,48.0,50.0,50.0,47.0,44.0,40.0,41.0,40.0,39.0
Aramark,Industrials,Specialty Business Services,US,ARMK,44.0,50.0,50.0,48.0,49.0,46.0,47.0,51.0,43.0,41.0,39.0,44.0,43.0,41.0,40.0,37.0,35.0
Pinnacle West Capital Corporation,Utilities,Regulated Electric,US,PNW,87.0,85.0,88.0,87.0,85.0,80.0,88.0,84.0,79.0,82.0,86.0,82.0,79.0,80.0,80.0,82.0,76.0
A. O. Smith Corporation,Industrials,Industrial - Machinery,US,AOS,71.0,73.0,68.0,73.0,73.0,71.0,66.0,73.0,45.0,64.0,65.0,63.0,63.0,62.0,62.0,60.0,53.0
UL Solutions Inc.,Industrials,Specialty Business Services,US,ULS,71.0,72.0,72.0,74.0,71.0,69.0,72.0,71.0,66.0,60.0,70.0,61.0,,,,,
"Medpace Holdings, Inc.",Healthcare,Medical - Diagnostics & Research,US,MEDP,72.0,70.0,72.0,73.0,73.0,70.0,64.0,70.0,65.0,63.0,67.0,61.0,63.0,68.0,70.0,71.0,74.0
"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology,US,SRPT,52.0,14.0,53.0,43.0,64.0,22.0,39.0,14.0,13.0,12.0,10.0,8.0,8.0,6.0,1.0,1.0,2.0
Parsons Corporation,Industrials,Industrial - Machinery,US,PSN,39.0,51.0,49.0,52.0,52.0,49.0,43.0,51.0,43.0,43.0,46.0,39.0,40.0,36.0,34.0,27.0,26.0
"DT Midstream, Inc.",Energy,Oil & Gas Midstream,US,DTM,98.0,98.0,97.0,97.0,96.0,95.0,97.0,98.0,95.0,97.0,98.0,98.0,97.0,,,,
AltaGas Ltd.,Utilities,Regulated Gas,CA,ALA.TO,54.0,61.0,49.0,53.0,72.0,60.0,41.0,60.0,49.0,49.0,68.0,54.0,28.0,65.0,74.0,64.0,58.0
Crane Company,Industrials,Industrial - Machinery,US,CR,67.0,65.0,68.0,69.0,69.0,62.0,62.0,65.0,64.0,64.0,57.0,48.0,61.0,58.0,42.0,57.0,52.0
Churchill Downs Incorporated,Consumer Cyclical,"Gambling, Resorts & Casinos",US,CHDN,85.0,87.0,81.0,87.0,81.0,82.0,80.0,87.0,79.0,77.0,66.0,74.0,72.0,77.0,68.0,66.0,63.0
"Mueller Industries, Inc.",Industrials,Manufacturing - Metal Fabrication,US,MLI,75.0,77.0,72.0,74.0,76.0,70.0,72.0,77.0,68.0,60.0,53.0,47.0,41.0,39.0,42.0,37.0,36.0
West Fraser Timber Co. Ltd.,Basic Materials,"Paper, Lumber & Forest Products",CA,WFG.TO,46.0,47.0,40.0,66.0,61.0,47.0,68.0,46.0,76.0,83.0,71.0,34.0,65.0,63.0,55.0,44.0,53.0
GitLab Inc.,Technology,Software - Application,US,GTLB,21.0,15.0,19.0,15.0,14.0,19.0,15.0,13.0,13.0,9.0,8.0,,,,,,
Antero Resources Corporation,Energy,Oil & Gas Exploration & Production,US,AR,72.0,78.0,66.0,58.0,76.0,77.0,73.0,77.0,90.0,87.0,34.0,67.0,82.0,80.0,67.0,60.0,87.0
CAE Inc.,Industrials,Aerospace & Defense,CA,CAE.TO,37.0,44.0,67.0,70.0,68.0,73.0,68.0,72.0,65.0,63.0,70.0,65.0,65.0,64.0,66.0,67.0,63.0
Eagle Materials Inc.,Basic Materials,Construction Materials,US,EXP,84.0,84.0,85.0,83.0,80.0,83.0,79.0,79.0,77.0,70.0,68.0,69.0,69.0,70.0,63.0,69.0,65.0
Webster Financial Corporation,Financial Services,Banks - Regional,US,WBS,78.0,25.0,100.0,22.0,22.0,37.0,86.0,25.0,83.0,84.0,71.0,84.0,87.0,85.0,84.0,86.0,87.0
"Applied Industrial Technologies, Inc.",Industrials,Industrial - Distribution,US,AIT,55.0,59.0,55.0,61.0,59.0,57.0,54.0,58.0,50.0,47.0,48.0,49.0,43.0,40.0,43.0,38.0,36.0
SEI Investments Company,Financial Services,Asset Management,US,SEIC,81.0,78.0,86.0,80.0,79.0,76.0,82.0,77.0,78.0,82.0,85.0,86.0,81.0,81.0,82.0,83.0,82.0
APi Group Corporation,Industrials,Engineering & Construction,US,APG,52.0,55.0,56.0,58.0,56.0,51.0,51.0,54.0,44.0,45.0,47.0,17.0,39.0,38.0,,,
Viper Energy Partners LP,Energy,Oil & Gas Midstream,US,VNOM,98.0,98.0,98.0,98.0,98.0,97.0,97.0,98.0,96.0,98.0,98.0,98.0,93.0,93.0,87.0,80.0,88.0
"Woodward, Inc.",Industrials,Aerospace & Defense,US,WWD,64.0,70.0,64.0,70.0,63.0,68.0,57.0,64.0,47.0,53.0,57.0,53.0,48.0,51.0,52.0,53.0,51.0
"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto - Parts,US,ALSN,85.0,84.0,84.0,84.0,83.0,82.0,77.0,84.0,72.0,72.0,73.0,78.0,76.0,72.0,67.0,69.0,67.0
"Aurora Innovation, Inc.",Technology,Information Technology Services,US,AUR,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,99.0,4.0,25.0,4.0,,,,,
RBC Bearings Incorporated,Industrials,Manufacturing - Tools & Accessories,US,RBC,80.0,80.0,78.0,82.0,81.0,78.0,78.0,70.0,55.0,62.0,69.0,63.0,62.0,60.0,58.0,61.0,63.0
"Lithia Motors, Inc.",Consumer Cyclical,Auto - Dealerships,US,LAD,40.0,49.0,45.0,46.0,47.0,45.0,43.0,48.0,43.0,44.0,44.0,37.0,34.0,33.0,32.0,31.0,29.0
"WESCO International, Inc.",Industrials,Industrial - Distribution,US,WCC,43.0,50.0,48.0,49.0,48.0,47.0,45.0,49.0,43.0,41.0,39.0,38.0,35.0,34.0,36.0,33.0,34.0
"Wynn Resorts, Limited",Consumer Cyclical,"Gambling, Resorts & Casinos",US,WYNN,78.0,78.0,68.0,77.0,81.0,79.0,70.0,77.0,52.0,44.0,16.0,69.0,70.0,68.0,67.0,69.0,72.0
Western Alliance Bancorporation,Financial Services,Banks - Regional,US,WAL,56.0,87.0,23.0,22.0,21.0,39.0,89.0,86.0,95.0,93.0,91.0,92.0,93.0,92.0,91.0,90.0,89.0
"Confluent, Inc.",Technology,Software - Infrastructure,US,CFLT,18.0,12.0,13.0,12.0,12.0,16.0,12.0,12.0,11.0,10.0,10.0,10.0,,,,,
"Rivian Automotive, Inc.",Consumer Cyclical,Auto - Manufacturers,US,RIVN,14.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,6.0,1.0,25.0,22.0,,,,,
Encompass Health Corporation,Healthcare,Medical - Care Facilities,US,EHC,72.0,73.0,71.0,73.0,73.0,71.0,67.0,73.0,64.0,65.0,66.0,66.0,64.0,64.0,66.0,66.0,68.0
"Roku, Inc.",Communication Services,Entertainment,US,ROKU,27.0,17.0,21.0,22.0,40.0,24.0,14.0,17.0,19.0,50.0,39.0,19.0,19.0,17.0,13.0,13.0,
"Advanced Drainage Systems, Inc.",Industrials,Construction,US,WMS,80.0,82.0,79.0,82.0,78.0,79.0,77.0,79.0,64.0,69.0,36.0,57.0,52.0,38.0,36.0,42.0,41.0
"Exelixis, Inc.",Healthcare,Biotechnology,US,EXEL,81.0,56.0,83.0,88.0,75.0,68.0,22.0,56.0,53.0,64.0,53.0,82.0,87.0,78.0,13.0,5.0,2.0
"Charles River Laboratories International, Inc.",Healthcare,Medical - Diagnostics & Research,US,CRL,75.0,77.0,69.0,76.0,74.0,81.0,70.0,76.0,69.0,67.0,74.0,67.0,60.0,61.0,58.0,58.0,55.0
TD SYNNEX Corporation,Technology,Technology Distributors,US,SNX,35.0,44.0,41.0,43.0,44.0,39.0,38.0,43.0,36.0,36.0,39.0,35.0,31.0,30.0,30.0,27.0,25.0
"Primerica, Inc.",Financial Services,Insurance - Life,US,PRI,66.0,98.0,74.0,13.0,23.0,37.0,75.0,98.0,63.0,61.0,68.0,67.0,68.0,68.0,69.0,67.0,67.0
"Acuity Brands, Inc.",Industrials,Electrical Equipment & Parts,US,AYI,64.0,68.0,65.0,67.0,64.0,66.0,58.0,63.0,58.0,57.0,58.0,57.0,55.0,58.0,58.0,56.0,52.0
Wingstop Inc.,Consumer Cyclical,Restaurants,US,WING,80.0,79.0,77.0,80.0,82.0,77.0,76.0,78.0,73.0,72.0,72.0,70.0,71.0,79.0,78.0,71.0,73.0
"BellRing Brands, Inc.",Consumer Defensive,Packaged Foods,US,BRBR,71.0,71.0,68.0,74.0,71.0,73.0,65.0,69.0,60.0,61.0,65.0,67.0,59.0,62.0,43.0,,
"Klaviyo, Inc.",Technology,Software - Infrastructure,US,KVYO,25.0,13.0,20.0,20.0,19.0,24.0,7.0,13.0,20.0,15.0,,,,,,,
Colliers International Group Inc.,Real Estate,Real Estate - Services,CA,CIGI.TO,56.0,59.0,60.0,60.0,54.0,61.0,56.0,58.0,55.0,36.0,55.0,51.0,47.0,44.0,44.0,36.0,36.0
Empire Company Limited,Consumer Defensive,Grocery Stores,CA,EMP-A.TO,45.0,52.0,49.0,50.0,50.0,48.0,46.0,50.0,44.0,43.0,45.0,36.0,32.0,30.0,32.0,31.0,27.0
LKQ Corporation,Consumer Cyclical,Auto - Parts,US,LKQ,54.0,60.0,55.0,60.0,58.0,56.0,54.0,59.0,55.0,55.0,54.0,49.0,46.0,47.0,47.0,47.0,46.0
Ciena Corporation,Technology,Communication Equipment,US,CIEN,48.0,59.0,46.0,46.0,59.0,59.0,54.0,58.0,50.0,62.0,65.0,56.0,49.0,50.0,47.0,45.0,34.0
Exact Sciences Corporation,Healthcare,Medical - Diagnostics & Research,US,EXAS,33.0,42.0,42.0,45.0,19.0,25.0,41.0,42.0,16.0,13.0,14.0,13.0,11.0,10.0,6.0,4.0,1.0
MarketAxess Holdings Inc.,Financial Services,Financial - Capital Markets,US,MKTX,92.0,92.0,91.0,91.0,92.0,89.0,90.0,91.0,88.0,90.0,94.0,91.0,86.0,89.0,90.0,90.0,88.0
Bombardier Inc.,Industrials,Aerospace & Defense,CA,BBD-A.TO,58.0,58.0,63.0,56.0,66.0,60.0,59.0,57.0,49.0,49.0,35.0,37.0,36.0,32.0,18.0,30.0,32.0
Bausch + Lomb Corporation,Healthcare,Medical - Instruments & Supplies,CA,BLCO.TO,56.0,59.0,57.0,56.0,58.0,64.0,48.0,58.0,52.0,65.0,69.0,72.0,69.0,,,,
"Royal Gold, Inc.",Basic Materials,Gold,US,RGLD,98.0,97.0,96.0,97.0,97.0,96.0,96.0,96.0,95.0,96.0,97.0,96.0,93.0,94.0,94.0,94.0,95.0
Amdocs Limited,Technology,Software - Infrastructure,US,DOX,65.0,68.0,65.0,70.0,69.0,69.0,64.0,67.0,63.0,55.0,66.0,63.0,63.0,60.0,60.0,61.0,60.0
Federal Realty Investment Trust,Real Estate,REIT - Retail,US,FRT,96.0,95.0,94.0,94.0,94.0,93.0,94.0,95.0,90.0,92.0,94.0,94.0,91.0,92.0,93.0,93.0,93.0
Old Republic International Corporation,Financial Services,Insurance - Diversified,US,ORI,30.0,25.0,23.0,100.0,100.0,100.0,100.0,25.0,51.0,63.0,46.0,60.0,41.0,49.0,48.0,46.0,45.0
Elastic N.V.,Technology,Software - Application,US,ESTC,27.0,21.0,40.0,20.0,18.0,23.0,22.0,18.0,17.0,17.0,13.0,12.0,12.0,9.0,,,
"StandardAero, Inc.",Industrials,Aerospace & Defense,US,SARO,,,,,,,,,,,,,,,,,
"Revolution Medicines, Inc.",Healthcare,Biotechnology,US,RVMD,1.0,2.0,23.0,28.0,29.0,1.0,24.0,2.0,5.0,4.0,6.0,9.0,6.0,19.0,,,
Toromont Industries Ltd.,Industrials,Industrial - Distribution,CA,TIH.TO,67.0,72.0,65.0,66.0,67.0,73.0,69.0,71.0,63.0,59.0,61.0,59.0,55.0,54.0,55.0,56.0,54.0
"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,US,MTSI,71.0,74.0,74.0,70.0,69.0,70.0,66.0,76.0,83.0,68.0,59.0,31.0,17.0,17.0,33.0,27.0,26.0
"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,US,PNFP,74.0,25.0,88.0,26.0,28.0,35.0,87.0,25.0,92.0,90.0,83.0,91.0,93.0,90.0,91.0,90.0,88.0
"Tempur Sealy International, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,TPX,56.0,64.0,67.0,66.0,62.0,60.0,62.0,63.0,59.0,65.0,63.0,56.0,51.0,52.0,55.0,46.0,47.0
"Leonardo DRS, Inc.",Industrials,Aerospace & Defense,US,DRS,53.0,57.0,56.0,55.0,54.0,61.0,52.0,56.0,67.0,48.0,47.0,43.0,39.0,51.0,52.0,52.0,
The AES Corporation,Utilities,Diversified Utilities,US,AES,72.0,72.0,79.0,72.0,79.0,75.0,80.0,71.0,71.0,75.0,84.0,76.0,74.0,73.0,74.0,75.0,68.0
"Fortune Brands Innovations, Inc.",Industrials,Construction,US,FBIN,68.0,68.0,70.0,73.0,69.0,69.0,67.0,67.0,66.0,60.0,62.0,58.0,56.0,56.0,55.0,51.0,48.0
Ingredion Incorporated,Consumer Defensive,Packaged Foods,US,INGR,64.0,63.0,60.0,70.0,70.0,58.0,57.0,63.0,53.0,54.0,59.0,58.0,57.0,58.0,58.0,54.0,50.0
Fluor Corporation,Industrials,Engineering & Construction,US,FLR,34.0,43.0,41.0,44.0,42.0,40.0,42.0,42.0,36.0,36.0,36.0,19.0,31.0,31.0,29.0,32.0,33.0
"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial,US,REXR,96.0,95.0,95.0,95.0,95.0,94.0,95.0,95.0,92.0,94.0,95.0,94.0,91.0,91.0,92.0,91.0,89.0
American Airlines Group Inc.,Industrials,"Airlines, Airports & Air Services",US,AAL,46.0,55.0,44.0,60.0,46.0,52.0,21.0,54.0,39.0,22.0,11.0,42.0,38.0,43.0,50.0,51.0,40.0
"Bill.com Holdings, Inc.",Technology,Software - Application,US,BILL,40.0,51.0,54.0,41.0,40.0,45.0,19.0,17.0,14.0,13.0,17.0,19.0,16.0,,,,
Informatica Inc.,Technology,Software - Infrastructure,US,INFA,68.0,64.0,69.0,57.0,57.0,75.0,70.0,64.0,60.0,69.0,72.0,69.0,73.0,,,,
"Penumbra, Inc.",Healthcare,Medical - Devices,US,PEN,35.0,56.0,60.0,41.0,50.0,55.0,68.0,56.0,34.0,23.0,21.0,45.0,53.0,27.0,17.0,26.0,26.0
"Skechers U.S.A., Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,US,SKX,54.0,59.0,52.0,57.0,64.0,45.0,51.0,59.0,43.0,47.0,38.0,48.0,44.0,42.0,43.0,45.0,37.0
"Commerce Bancshares, Inc.",Financial Services,Banks - Regional,US,CBSH,66.0,91.0,89.0,27.0,24.0,89.0,84.0,90.0,85.0,88.0,83.0,86.0,85.0,81.0,82.0,82.0,82.0
"Henry Schein, Inc.",Healthcare,Medical - Distribution,US,HSIC,44.0,50.0,48.0,50.0,51.0,43.0,48.0,50.0,46.0,45.0,46.0,47.0,42.0,40.0,40.0,40.0,38.0
Globe Life Inc.,Financial Services,Insurance - Life,US,GL,44.0,25.0,76.0,23.0,25.0,25.0,71.0,25.0,63.0,61.0,65.0,66.0,66.0,64.0,65.0,65.0,64.0
"Canadian Tire Corporation, Limited",Consumer Cyclical,Specialty Retail,CA,CTC.TO,56.0,53.0,57.0,62.0,58.0,55.0,58.0,53.0,55.0,57.0,56.0,55.0,49.0,50.0,48.0,48.0,44.0
"HealthEquity, Inc.",Healthcare,Medical - Healthcare Information Services,US,HQY,81.0,79.0,83.0,80.0,80.0,75.0,75.0,74.0,67.0,71.0,76.0,78.0,73.0,73.0,71.0,63.0,68.0
United States Steel Corporation,Basic Materials,Steel,US,X,46.0,57.0,51.0,53.0,56.0,38.0,55.0,57.0,63.0,70.0,23.0,41.0,47.0,39.0,33.0,33.0,48.0
"Bio-Rad Laboratories, Inc.",Healthcare,Medical - Devices,US,BIO,19.0,16.0,99.0,74.0,66.0,73.0,71.0,16.0,68.0,67.0,70.0,60.0,57.0,51.0,50.0,55.0,52.0
"Endeavor Group Holdings, Inc.",Communication Services,Entertainment,US,EDR,45.0,77.0,50.0,66.0,21.0,66.0,46.0,76.0,45.0,35.0,52.0,47.0,42.0,43.0,37.0,84.0,90.0
"Donaldson Company, Inc.",Industrials,Industrial - Machinery,US,DCI,65.0,69.0,60.0,68.0,69.0,67.0,64.0,66.0,59.0,60.0,63.0,60.0,58.0,58.0,56.0,56.0,58.0
Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,US,KNX,56.0,65.0,61.0,62.0,60.0,55.0,41.0,65.0,56.0,59.0,55.0,46.0,47.0,59.0,52.0,56.0,54.0
Comerica Incorporated,Financial Services,Banks - Regional,US,CMA,40.0,83.0,75.0,23.0,23.0,38.0,83.0,83.0,86.0,90.0,71.0,89.0,89.0,84.0,74.0,78.0,82.0
"Intra-Cellular Therapies, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,ITCI,21.0,14.0,15.0,16.0,17.0,18.0,15.0,14.0,10.0,6.0,3.0,0.0,20.0,0.0,0.0,0.0,1.0
Masimo Corporation,Healthcare,Medical - Instruments & Supplies,US,MASI,51.0,58.0,51.0,55.0,59.0,64.0,56.0,57.0,60.0,69.0,72.0,72.0,71.0,70.0,12.0,55.0,56.0
Unity Software Inc.,Technology,Software - Application,US,U,23.0,20.0,22.0,41.0,17.0,36.0,24.0,20.0,13.0,13.0,14.0,14.0,11.0,,,,
Carpenter Technology Corporation,Industrials,Manufacturing - Metal Fabrication,US,CRS,66.0,63.0,69.0,71.0,70.0,64.0,59.0,55.0,42.0,21.0,56.0,58.0,54.0,49.0,45.0,47.0,53.0
"Summit Materials, Inc.",Basic Materials,Construction Materials,US,SUM,71.0,79.0,73.0,77.0,62.0,70.0,86.0,78.0,64.0,65.0,66.0,63.0,62.0,38.0,60.0,50.0,51.0
Brixmor Property Group Inc.,Real Estate,REIT - Retail,US,BRX,96.0,95.0,96.0,95.0,95.0,93.0,94.0,95.0,91.0,94.0,95.0,94.0,92.0,93.0,94.0,93.0,93.0
